GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,WinnerType
554578548,Descent2e,5,GAME_OVER,285,0,4,843,overlord
-29579167,Descent2e,4,GAME_OVER,267,0,4,844,overlord
-1592009324,Descent2e,4,GAME_OVER,231,0,4,845,overlord
103849202,Descent2e,4,GAME_OVER,224,0,4,846,hero
1056003748,Descent2e,3,GAME_OVER,191,1,4,847,hero
-146579085,Descent2e,4,GAME_OVER,217,0,4,848,overlord
685190088,Descent2e,4,GAME_OVER,247,0,4,849,overlord
-608211136,Descent2e,4,GAME_OVER,265,0,4,850,overlord
-31179710,Descent2e,4,GAME_OVER,252,0,4,851,overlord
1126015665,Descent2e,4,GAME_OVER,259,0,4,852,overlord
1191532579,Descent2e,4,GAME_OVER,226,0,4,853,overlord
-899634920,Descent2e,4,GAME_OVER,202,0,4,854,hero
927383561,Descent2e,4,GAME_OVER,205,1,4,855,hero
505237228,Descent2e,3,GAME_OVER,160,0,4,856,hero
-847071012,Descent2e,4,GAME_OVER,205,0,4,857,overlord
-443808393,Descent2e,4,GAME_OVER,243,0,4,858,overlord
1936579312,Descent2e,5,GAME_OVER,205,0,4,859,overlord
-974288463,Descent2e,4,GAME_OVER,221,0,4,860,overlord
-1064924938,Descent2e,4,GAME_OVER,224,0,4,861,overlord
-2051796416,Descent2e,4,GAME_OVER,263,0,4,862,overlord
-1914805605,Descent2e,4,GAME_OVER,213,0,4,863,overlord
569303211,Descent2e,4,GAME_OVER,218,0,4,864,overlord
-1287626796,Descent2e,4,GAME_OVER,266,0,4,865,overlord
-986639809,Descent2e,4,GAME_OVER,262,0,4,866,overlord
-1093739243,Descent2e,4,GAME_OVER,246,0,4,867,overlord
-1109252283,Descent2e,3,GAME_OVER,212,2,4,868,hero
-1222832622,Descent2e,3,GAME_OVER,178,2,4,869,hero
-1435927701,Descent2e,4,GAME_OVER,234,0,4,870,overlord
1321622460,Descent2e,4,GAME_OVER,238,0,4,871,overlord
-755832685,Descent2e,4,GAME_OVER,247,0,4,872,overlord
1304163217,Descent2e,4,GAME_OVER,203,2,4,873,hero
1259181419,Descent2e,4,GAME_OVER,233,0,4,874,overlord
-1055288964,Descent2e,4,GAME_OVER,235,0,4,875,overlord
1356632946,Descent2e,4,GAME_OVER,224,0,4,876,overlord
-1667554605,Descent2e,4,GAME_OVER,248,0,4,877,overlord
-577766309,Descent2e,4,GAME_OVER,255,0,4,878,overlord
241604671,Descent2e,4,GAME_OVER,244,0,4,879,overlord
-1762409235,Descent2e,4,GAME_OVER,241,0,4,880,overlord
-619584118,Descent2e,4,GAME_OVER,255,0,4,881,overlord
811404239,Descent2e,5,GAME_OVER,276,0,4,882,overlord
1359157668,Descent2e,4,GAME_OVER,237,0,4,883,overlord
1972327650,Descent2e,5,GAME_OVER,302,0,4,884,overlord
748058219,Descent2e,3,GAME_OVER,177,2,4,885,hero
1710192151,Descent2e,5,GAME_OVER,243,0,4,886,overlord
-1000878354,Descent2e,4,GAME_OVER,211,0,4,887,overlord
-1444738844,Descent2e,4,GAME_OVER,248,0,4,888,overlord
2076509254,Descent2e,5,GAME_OVER,266,0,4,889,overlord
-1308587068,Descent2e,4,GAME_OVER,222,0,4,890,overlord
408915006,Descent2e,4,GAME_OVER,249,0,4,891,overlord
-82308765,Descent2e,4,GAME_OVER,207,0,4,892,overlord
1936413275,Descent2e,4,GAME_OVER,251,0,4,893,overlord
2063005547,Descent2e,4,GAME_OVER,264,0,4,894,overlord
992955141,Descent2e,4,GAME_OVER,230,0,4,895,overlord
2106438922,Descent2e,4,GAME_OVER,244,0,4,896,overlord
-214070811,Descent2e,4,GAME_OVER,263,0,4,897,overlord
194965928,Descent2e,4,GAME_OVER,277,0,4,898,overlord
-288364621,Descent2e,4,GAME_OVER,251,0,4,899,overlord
-85012888,Descent2e,3,GAME_OVER,200,2,4,900,hero
-1156706053,Descent2e,4,GAME_OVER,256,0,4,901,overlord
-2006765211,Descent2e,4,GAME_OVER,225,0,4,902,hero
-787904844,Descent2e,5,GAME_OVER,307,0,4,903,overlord
-1452343342,Descent2e,4,GAME_OVER,253,0,4,904,overlord
-89425256,Descent2e,4,GAME_OVER,229,0,4,905,overlord
1089346652,Descent2e,4,GAME_OVER,244,0,4,906,overlord
541840540,Descent2e,4,GAME_OVER,211,2,4,907,hero
-196296314,Descent2e,4,GAME_OVER,294,0,4,908,overlord
-886774792,Descent2e,5,GAME_OVER,222,0,4,909,overlord
-1618019367,Descent2e,3,GAME_OVER,193,2,4,910,hero
870159776,Descent2e,5,GAME_OVER,303,0,4,911,overlord
971222547,Descent2e,5,GAME_OVER,283,0,4,912,overlord
-1318694107,Descent2e,4,GAME_OVER,234,0,4,913,overlord
-885573180,Descent2e,4,GAME_OVER,227,0,4,914,overlord
-1322174392,Descent2e,4,GAME_OVER,264,0,4,915,overlord
-764628744,Descent2e,4,GAME_OVER,228,0,4,916,overlord
1596189392,Descent2e,4,GAME_OVER,211,0,4,917,overlord
-1147147810,Descent2e,4,GAME_OVER,231,0,4,918,overlord
1541627746,Descent2e,4,GAME_OVER,226,0,4,919,overlord
339737483,Descent2e,4,GAME_OVER,243,0,4,920,overlord
1059325796,Descent2e,4,GAME_OVER,272,0,4,921,overlord
-1318575286,Descent2e,4,GAME_OVER,243,0,4,922,overlord
2093193017,Descent2e,4,GAME_OVER,230,0,4,923,overlord
692511772,Descent2e,5,GAME_OVER,279,0,4,924,overlord
-1838835368,Descent2e,4,GAME_OVER,234,0,4,925,overlord
838921807,Descent2e,5,GAME_OVER,274,0,4,926,overlord
1167501830,Descent2e,4,GAME_OVER,213,0,4,927,overlord
-1819667622,Descent2e,4,GAME_OVER,263,0,4,928,overlord
765546692,Descent2e,4,GAME_OVER,267,0,4,929,overlord
1229179484,Descent2e,4,GAME_OVER,215,0,4,930,overlord
-29014105,Descent2e,4,GAME_OVER,230,0,4,931,overlord
111846388,Descent2e,4,GAME_OVER,276,0,4,932,overlord
1199140407,Descent2e,4,GAME_OVER,251,0,4,933,overlord
-1529016244,Descent2e,3,GAME_OVER,205,3,4,934,hero
-736037746,Descent2e,5,GAME_OVER,274,0,4,935,overlord
2010847363,Descent2e,5,GAME_OVER,310,0,4,936,overlord
1486179527,Descent2e,4,GAME_OVER,170,0,4,937,hero
1619244266,Descent2e,4,GAME_OVER,224,0,4,938,overlord
-1340836869,Descent2e,4,GAME_OVER,289,0,4,939,overlord
-807973978,Descent2e,5,GAME_OVER,319,0,4,940,overlord
1025702248,Descent2e,5,GAME_OVER,270,0,4,941,overlord
294399926,Descent2e,5,GAME_OVER,306,0,4,942,overlord
-734781075,Descent2e,4,GAME_OVER,254,0,4,943,overlord
-1062683026,Descent2e,4,GAME_OVER,244,0,4,944,overlord
-1811256447,Descent2e,3,GAME_OVER,179,2,4,945,hero
-721647127,Descent2e,4,GAME_OVER,228,0,4,946,overlord
796257621,Descent2e,4,GAME_OVER,207,0,4,947,overlord
-973674243,Descent2e,4,GAME_OVER,247,0,4,948,overlord
-1732037956,Descent2e,4,GAME_OVER,227,0,4,949,overlord
555997622,Descent2e,5,GAME_OVER,305,0,4,950,overlord
1319104781,Descent2e,4,GAME_OVER,215,0,4,951,overlord
276394345,Descent2e,5,GAME_OVER,292,0,4,952,overlord
1383509533,Descent2e,4,GAME_OVER,276,0,4,953,overlord
-1290293806,Descent2e,5,GAME_OVER,255,0,4,954,overlord
-1091056120,Descent2e,4,GAME_OVER,244,0,4,955,overlord
-165909275,Descent2e,4,GAME_OVER,249,0,4,956,overlord
723918933,Descent2e,5,GAME_OVER,244,0,4,957,overlord
-1247924938,Descent2e,4,GAME_OVER,244,0,4,958,overlord
959204425,Descent2e,4,GAME_OVER,259,0,4,959,overlord
-960164062,Descent2e,4,GAME_OVER,229,0,4,960,overlord
-1523763880,Descent2e,4,GAME_OVER,228,0,4,961,overlord
-902566109,Descent2e,4,GAME_OVER,272,0,4,962,overlord
1419111448,Descent2e,4,GAME_OVER,232,0,4,963,overlord
-1951962126,Descent2e,3,GAME_OVER,179,2,4,964,hero
-1712403155,Descent2e,4,GAME_OVER,245,0,4,965,overlord
-901197978,Descent2e,4,GAME_OVER,252,0,4,966,overlord
461528819,Descent2e,4,GAME_OVER,249,0,4,967,overlord
319041326,Descent2e,4,GAME_OVER,218,0,4,968,overlord
-352116732,Descent2e,4,GAME_OVER,197,0,4,969,overlord
1186939613,Descent2e,4,GAME_OVER,250,0,4,970,overlord
470424515,Descent2e,4,GAME_OVER,259,0,4,971,overlord
-1238405414,Descent2e,4,GAME_OVER,241,2,4,972,hero
-451178611,Descent2e,2,GAME_OVER,165,3,4,973,hero
577630265,Descent2e,4,GAME_OVER,258,0,4,974,overlord
1831764559,Descent2e,4,GAME_OVER,246,0,4,975,overlord
-500171898,Descent2e,5,GAME_OVER,230,1,4,976,hero
1648474503,Descent2e,4,GAME_OVER,217,2,4,977,hero
1243320580,Descent2e,5,GAME_OVER,285,0,4,978,overlord
955400693,Descent2e,4,GAME_OVER,234,0,4,979,overlord
-1772563722,Descent2e,4,GAME_OVER,244,0,4,980,overlord
1969004438,Descent2e,4,GAME_OVER,249,0,4,981,overlord
-311861531,Descent2e,4,GAME_OVER,217,0,4,982,overlord
1225062294,Descent2e,4,GAME_OVER,221,0,4,983,overlord
-1372284667,Descent2e,4,GAME_OVER,258,0,4,984,overlord
-1673529255,Descent2e,3,GAME_OVER,213,2,4,985,hero
-1465872093,Descent2e,5,GAME_OVER,268,0,4,986,overlord
-1615448366,Descent2e,4,GAME_OVER,256,0,4,987,overlord
-281724218,Descent2e,4,GAME_OVER,246,0,4,988,overlord
-46727749,Descent2e,5,GAME_OVER,299,0,4,989,overlord
2073800295,Descent2e,4,GAME_OVER,238,0,4,990,overlord
-1854705035,Descent2e,4,GAME_OVER,236,0,4,991,overlord
-451403797,Descent2e,4,GAME_OVER,249,0,4,992,overlord
-2109911927,Descent2e,4,GAME_OVER,263,0,4,993,overlord
-296962363,Descent2e,4,GAME_OVER,228,0,4,994,overlord
257390640,Descent2e,4,GAME_OVER,195,0,4,995,overlord
-1408135574,Descent2e,3,GAME_OVER,209,2,4,996,hero
-64116411,Descent2e,4,GAME_OVER,225,0,4,997,overlord
1542285821,Descent2e,4,GAME_OVER,207,0,4,998,overlord
-930516085,Descent2e,4,GAME_OVER,233,0,4,999,overlord
-740809635,Descent2e,4,GAME_OVER,238,0,4,1000,overlord
878165561,Descent2e,4,GAME_OVER,243,0,4,1001,overlord
