GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),Heroes(Hero 2 Archetype),Heroes(Hero 1 Archetype),Heroes(Hero 1 Class),Heroes(Hero 3 Class),Heroes(Hero 2 Class),Heroes(Hero 1),Heroes(Hero 3),Heroes(Hero 3 Archetype),Heroes(Hero 2)
448986655,Descent2e,0,ABOUT_TO_START,0,0,4,522,"(6,3)","(1,15)",,"(11,4)","(2,16)","(2,15)",,"(3,7)",,"(5,7)","(5,2)","(4,7)","(8,6)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Widow Tarha,Mage,Grisban the Thirsty
1798731491,Descent2e,0,ABOUT_TO_START,0,0,4,523,"(8,3)","(2,15)",,"(11,5)","(1,15)","(1,16)",,"(4,6)",,"(3,3)","(5,5)","(3,5)","(6,3)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
877783195,Descent2e,0,ABOUT_TO_START,0,0,4,524,"(10,6)","(1,16)",,"(9,6)","(2,15)","(1,15)",,"(3,4)",,"(3,6)","(2,6)","(3,3)","(6,4)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
301492674,Descent2e,0,ABOUT_TO_START,0,0,4,525,"(8,2)","(2,15)",,"(11,6)","(2,16)","(1,15)",,"(4,4)",,"(2,6)","(3,4)","(4,6)","(11,4)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Tomble Burrowell
-710457926,Descent2e,0,ABOUT_TO_START,0,0,4,526,"(8,2)","(1,16)",,"(11,5)","(2,16)","(2,15)",,"(2,2)",,"(4,4)","(3,5)","(4,2)","(9,5)",Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Avric Albright
1376588152,Descent2e,0,ABOUT_TO_START,0,0,4,527,"(9,2)","(1,16)",,"(9,4)","(1,15)","(2,16)",,"(4,5)",,"(2,7)","(4,7)","(2,2)","(11,6)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Avric Albright,Healer,Grisban the Thirsty
-656494110,Descent2e,0,ABOUT_TO_START,0,0,4,528,"(9,6)","(2,15)",,"(10,5)","(2,16)","(1,16)",,"(3,6)",,"(4,7)","(2,3)","(3,7)","(7,4)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Ashrian
-2050377081,Descent2e,0,ABOUT_TO_START,0,0,4,529,"(8,6)","(1,15)",,"(7,4)","(2,16)","(2,15)",,"(5,7)",,"(5,5)","(4,5)","(2,4)","(8,2)",Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
194858741,Descent2e,0,ABOUT_TO_START,0,0,4,530,"(7,2)","(1,16)",,"(11,4)","(2,16)","(2,15)",,"(2,6)",,"(2,3)","(4,2)","(3,7)","(10,6)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
-809555664,Descent2e,0,ABOUT_TO_START,0,0,4,531,"(8,3)","(1,16)",,"(7,3)","(2,15)","(2,16)",,"(5,6)",,"(2,2)","(5,7)","(3,2)","(8,6)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
1332755000,Descent2e,0,ABOUT_TO_START,0,0,4,532,"(10,3)","(1,15)",,"(8,2)","(2,15)","(1,16)",,"(3,5)",,"(2,7)","(2,5)","(5,4)","(6,3)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
-354746241,Descent2e,0,ABOUT_TO_START,0,0,4,533,"(10,5)","(2,15)",,"(11,5)","(2,16)","(1,15)",,"(4,6)",,"(4,3)","(2,7)","(2,6)","(7,2)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Tomble Burrowell,Scout,Widow Tarha
1979850298,Descent2e,0,ABOUT_TO_START,0,0,4,534,"(6,3)","(1,16)",,"(11,4)","(1,15)","(2,16)",,"(2,7)",,"(3,5)","(2,5)","(2,4)","(9,6)",Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-271726492,Descent2e,0,ABOUT_TO_START,0,0,4,535,"(10,4)","(2,16)",,"(9,5)","(1,15)","(2,15)",,"(3,3)",,"(5,7)","(3,7)","(5,3)","(11,4)",Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Leoric of the Book,Mage,Grisban the Thirsty
553842650,Descent2e,0,ABOUT_TO_START,0,0,4,536,"(7,2)","(1,15)",,"(10,6)","(1,16)","(2,15)",,"(3,7)",,"(3,6)","(4,6)","(3,2)","(8,3)",Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Jain Fairwood,Scout,Avric Albright
-2018746660,Descent2e,0,ABOUT_TO_START,0,0,4,537,"(10,3)","(2,15)",,"(8,6)","(1,16)","(2,16)",,"(2,3)",,"(5,6)","(4,7)","(4,3)","(7,4)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
2089164243,Descent2e,0,ABOUT_TO_START,0,0,4,538,"(7,3)","(1,15)",,"(6,4)","(1,16)","(2,16)",,"(5,4)",,"(3,6)","(2,2)","(4,5)","(10,3)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Grisban the Thirsty
-2030120091,Descent2e,0,ABOUT_TO_START,0,0,4,539,"(7,4)","(2,16)",,"(8,6)","(2,15)","(1,16)",,"(3,4)",,"(4,7)","(4,3)","(3,6)","(9,6)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Tomble Burrowell,Scout,Widow Tarha
2044390528,Descent2e,0,ABOUT_TO_START,0,0,4,540,"(6,5)","(1,16)",,"(11,4)","(2,15)","(2,16)",,"(2,5)",,"(2,7)","(3,3)","(5,6)","(10,4)",Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Syndrael,Warrior,Widow Tarha
1203188061,Descent2e,0,ABOUT_TO_START,0,0,4,541,"(11,6)","(1,15)",,"(7,4)","(2,16)","(2,15)",,"(2,2)",,"(4,7)","(3,3)","(4,5)","(9,6)",Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Jain Fairwood
-1921207376,Descent2e,0,ABOUT_TO_START,0,0,4,542,"(10,3)","(2,15)",,"(9,4)","(2,16)","(1,15)",,"(2,7)",,"(4,4)","(4,6)","(4,7)","(10,5)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
1451091189,Descent2e,0,ABOUT_TO_START,0,0,4,543,"(9,3)","(1,15)",,"(11,5)","(2,15)","(1,16)",,"(2,5)",,"(5,5)","(5,4)","(4,7)","(7,4)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Ashrian
2004990657,Descent2e,0,ABOUT_TO_START,0,0,4,544,"(8,6)","(2,16)",,"(6,5)","(2,15)","(1,16)",,"(5,5)",,"(2,3)","(3,7)","(2,7)","(6,3)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
-1476067357,Descent2e,0,ABOUT_TO_START,0,0,4,545,"(7,3)","(2,15)",,"(11,4)","(1,16)","(2,16)",,"(3,2)",,"(5,4)","(5,6)","(4,7)","(9,5)",Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Jain Fairwood
1567158118,Descent2e,0,ABOUT_TO_START,0,0,4,546,"(9,6)","(2,15)",,"(9,4)","(2,16)","(1,15)",,"(2,3)",,"(5,5)","(3,5)","(5,4)","(6,4)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
1657404921,Descent2e,0,ABOUT_TO_START,0,0,4,547,"(7,4)","(1,15)",,"(11,6)","(1,16)","(2,15)",,"(5,7)",,"(2,6)","(2,4)","(3,4)","(9,3)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
-909759050,Descent2e,0,ABOUT_TO_START,0,0,4,548,"(7,4)","(2,16)",,"(8,3)","(1,15)","(2,15)",,"(4,4)",,"(5,7)","(3,4)","(2,7)","(9,6)",Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Avric Albright
453613380,Descent2e,0,ABOUT_TO_START,0,0,4,549,"(7,2)","(2,16)",,"(10,6)","(2,15)","(1,16)",,"(5,4)",,"(5,3)","(3,2)","(3,6)","(10,4)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
412652667,Descent2e,0,ABOUT_TO_START,0,0,4,550,"(8,3)","(2,15)",,"(10,5)","(1,15)","(1,16)",,"(4,5)",,"(4,2)","(4,3)","(2,6)","(11,5)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Syndrael
-861799317,Descent2e,0,ABOUT_TO_START,0,0,4,551,"(6,3)","(1,15)",,"(10,3)","(2,15)","(1,16)",,"(4,3)",,"(3,6)","(5,4)","(3,2)","(11,4)",Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-1019603234,Descent2e,0,ABOUT_TO_START,0,0,4,552,"(7,4)","(2,16)",,"(8,2)","(2,15)","(1,15)",,"(3,7)",,"(4,2)","(3,6)","(3,5)","(10,5)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Jain Fairwood,Scout,Syndrael
1774541662,Descent2e,0,ABOUT_TO_START,0,0,4,553,"(9,6)","(2,16)",,"(8,3)","(1,16)","(2,15)",,"(2,3)",,"(2,5)","(2,2)","(4,6)","(10,3)",Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Jain Fairwood
-1762720544,Descent2e,0,ABOUT_TO_START,0,0,4,554,"(6,4)","(2,15)",,"(8,6)","(2,16)","(1,16)",,"(2,6)",,"(3,7)","(3,3)","(4,4)","(11,6)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-691204715,Descent2e,0,ABOUT_TO_START,0,0,4,555,"(6,2)","(1,15)",,"(7,2)","(1,16)","(2,16)",,"(4,4)",,"(3,5)","(3,2)","(4,6)","(8,2)",Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
1175823937,Descent2e,0,ABOUT_TO_START,0,0,4,556,"(9,4)","(2,16)",,"(7,3)","(2,15)","(1,16)",,"(4,4)",,"(5,6)","(2,5)","(3,3)","(10,4)",Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Jain Fairwood
1257383535,Descent2e,0,ABOUT_TO_START,0,0,4,557,"(8,3)","(2,15)",,"(7,2)","(2,16)","(1,15)",,"(4,4)",,"(3,7)","(3,4)","(2,2)","(10,5)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Tomble Burrowell
-1005203522,Descent2e,0,ABOUT_TO_START,0,0,4,558,"(7,2)","(1,15)",,"(8,6)","(2,16)","(1,16)",,"(5,6)",,"(4,7)","(3,7)","(3,6)","(11,5)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Tomble Burrowell
2008780667,Descent2e,0,ABOUT_TO_START,0,0,4,559,"(7,2)","(2,16)",,"(8,2)","(2,15)","(1,16)",,"(2,4)",,"(4,5)","(2,7)","(3,4)","(9,5)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Avric Albright
-1087004457,Descent2e,0,ABOUT_TO_START,0,0,4,560,"(11,6)","(1,15)",,"(6,2)","(1,16)","(2,15)",,"(2,3)",,"(3,3)","(4,5)","(2,6)","(10,5)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
-2108798556,Descent2e,0,ABOUT_TO_START,0,0,4,561,"(10,4)","(1,16)",,"(8,6)","(2,16)","(2,15)",,"(2,2)",,"(3,3)","(2,5)","(3,4)","(8,3)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
895543413,Descent2e,0,ABOUT_TO_START,0,0,4,562,"(7,2)","(2,15)",,"(8,3)","(2,16)","(1,16)",,"(3,3)",,"(3,7)","(4,4)","(5,3)","(9,4)",Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Grisban the Thirsty
1691358616,Descent2e,0,ABOUT_TO_START,0,0,4,563,"(11,5)","(1,16)",,"(7,2)","(1,15)","(2,16)",,"(3,5)",,"(2,7)","(4,4)","(3,2)","(9,4)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
-61073111,Descent2e,0,ABOUT_TO_START,0,0,4,564,"(7,4)","(2,16)",,"(10,4)","(2,15)","(1,16)",,"(2,4)",,"(2,3)","(5,2)","(5,3)","(6,5)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-1354857745,Descent2e,0,ABOUT_TO_START,0,0,4,565,"(10,4)","(1,15)",,"(7,3)","(2,15)","(1,16)",,"(5,3)",,"(3,5)","(5,7)","(3,3)","(8,2)",Scout,Healer,Disciple,Berserker,Thief,Ashrian,Grisban the Thirsty,Warrior,Jain Fairwood
521193952,Descent2e,0,ABOUT_TO_START,0,0,4,566,"(10,5)","(1,15)",,"(11,6)","(2,16)","(1,16)",,"(2,2)",,"(5,7)","(5,4)","(3,2)","(9,2)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
1709671629,Descent2e,0,ABOUT_TO_START,0,0,4,567,"(8,2)","(2,15)",,"(7,4)","(2,16)","(1,15)",,"(3,2)",,"(2,5)","(3,7)","(2,7)","(10,5)",Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Leoric of the Book
1664192056,Descent2e,0,ABOUT_TO_START,0,0,4,568,"(10,3)","(1,15)",,"(8,2)","(2,15)","(1,16)",,"(4,6)",,"(2,2)","(3,5)","(2,7)","(11,4)",Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
-331809763,Descent2e,0,ABOUT_TO_START,0,0,4,569,"(10,3)","(1,16)",,"(6,5)","(2,16)","(1,15)",,"(4,3)",,"(5,2)","(3,4)","(5,3)","(9,4)",Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Ashrian
-730002978,Descent2e,0,ABOUT_TO_START,0,0,4,570,"(9,2)","(2,15)",,"(11,5)","(2,16)","(1,15)",,"(4,7)",,"(5,4)","(4,5)","(5,7)","(6,5)",Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Syndrael
-1649247594,Descent2e,0,ABOUT_TO_START,0,0,4,571,"(8,6)","(2,15)",,"(7,2)","(2,16)","(1,15)",,"(3,7)",,"(5,7)","(4,4)","(3,3)","(9,5)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Ashrian,Healer,Syndrael
1308529822,Descent2e,0,ABOUT_TO_START,0,0,4,572,"(7,3)","(1,15)",,"(9,5)","(1,16)","(2,16)",,"(2,2)",,"(3,7)","(2,7)","(5,5)","(10,5)",Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Ashrian,Healer,Leoric of the Book
1022928679,Descent2e,0,ABOUT_TO_START,0,0,4,573,"(10,5)","(1,15)",,"(10,3)","(2,15)","(2,16)",,"(2,2)",,"(5,4)","(2,4)","(5,6)","(8,6)",Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Leoric of the Book
-833216242,Descent2e,0,ABOUT_TO_START,0,0,4,574,"(7,4)","(1,15)",,"(6,5)","(2,15)","(2,16)",,"(3,4)",,"(2,6)","(3,3)","(4,3)","(10,4)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Widow Tarha
1843491710,Descent2e,0,ABOUT_TO_START,0,0,4,575,"(10,3)","(2,16)",,"(11,4)","(1,15)","(2,15)",,"(3,2)",,"(3,7)","(2,7)","(5,7)","(9,4)",Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
-403411469,Descent2e,0,ABOUT_TO_START,0,0,4,576,"(6,2)","(1,16)",,"(8,2)","(2,16)","(2,15)",,"(2,5)",,"(3,2)","(2,6)","(4,6)","(8,6)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
-644248633,Descent2e,0,ABOUT_TO_START,0,0,4,577,"(10,6)","(2,15)",,"(9,5)","(2,16)","(1,15)",,"(5,6)",,"(2,3)","(4,7)","(3,5)","(10,4)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Tomble Burrowell
-271226151,Descent2e,0,ABOUT_TO_START,0,0,4,578,"(9,5)","(2,15)",,"(11,6)","(2,16)","(1,16)",,"(2,5)",,"(2,7)","(5,7)","(3,5)","(6,4)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
-2008521516,Descent2e,0,ABOUT_TO_START,0,0,4,579,"(11,5)","(2,15)",,"(8,2)","(2,16)","(1,15)",,"(3,5)",,"(5,3)","(3,4)","(5,6)","(7,2)",Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Avric Albright
1063072369,Descent2e,0,ABOUT_TO_START,0,0,4,580,"(11,5)","(2,16)",,"(10,4)","(1,16)","(2,15)",,"(3,6)",,"(2,4)","(3,3)","(4,5)","(9,2)",Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
-843851186,Descent2e,0,ABOUT_TO_START,0,0,4,581,"(6,2)","(2,15)",,"(8,6)","(1,15)","(1,16)",,"(2,5)",,"(4,4)","(2,2)","(5,3)","(6,4)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Syndrael
-878796364,Descent2e,0,ABOUT_TO_START,0,0,4,582,"(6,5)","(1,15)",,"(10,6)","(2,16)","(1,16)",,"(2,5)",,"(4,6)","(3,7)","(3,2)","(11,5)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
1597357471,Descent2e,0,ABOUT_TO_START,0,0,4,583,"(6,3)","(1,15)",,"(11,4)","(2,16)","(2,15)",,"(3,6)",,"(5,7)","(2,5)","(3,4)","(9,5)",Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
-1099796261,Descent2e,0,ABOUT_TO_START,0,0,4,584,"(6,4)","(1,16)",,"(11,4)","(2,15)","(2,16)",,"(5,5)",,"(3,6)","(2,3)","(2,7)","(8,2)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
1570035636,Descent2e,0,ABOUT_TO_START,0,0,4,585,"(6,4)","(2,16)",,"(7,2)","(2,15)","(1,15)",,"(5,3)",,"(2,7)","(3,4)","(5,4)","(8,3)",Scout,Healer,Disciple,Berserker,Thief,Ashrian,Syndrael,Warrior,Tomble Burrowell
-611951706,Descent2e,0,ABOUT_TO_START,0,0,4,586,"(9,3)","(1,16)",,"(7,3)","(2,16)","(1,15)",,"(5,7)",,"(2,4)","(4,2)","(5,5)","(11,5)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Jain Fairwood
2055471822,Descent2e,0,ABOUT_TO_START,0,0,4,587,"(9,6)","(1,15)",,"(6,5)","(2,16)","(2,15)",,"(3,2)",,"(2,5)","(2,3)","(3,5)","(11,6)",Healer,Mage,Runemaster,Berserker,Disciple,Widow Tarha,Syndrael,Warrior,Avric Albright
1310943385,Descent2e,0,ABOUT_TO_START,0,0,4,588,"(11,4)","(1,16)",,"(10,6)","(1,15)","(2,15)",,"(2,7)",,"(3,4)","(2,4)","(2,5)","(8,2)",Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Widow Tarha
-1106118928,Descent2e,0,ABOUT_TO_START,0,0,4,589,"(8,2)","(1,16)",,"(7,2)","(1,15)","(2,16)",,"(2,7)",,"(5,3)","(3,3)","(5,6)","(9,6)",Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-1616557304,Descent2e,0,ABOUT_TO_START,0,0,4,590,"(11,5)","(1,16)",,"(10,4)","(2,15)","(1,15)",,"(5,6)",,"(5,2)","(2,5)","(4,5)","(9,6)",Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Widow Tarha,Mage,Grisban the Thirsty
-1414759757,Descent2e,0,ABOUT_TO_START,0,0,4,591,"(6,2)","(2,15)",,"(9,6)","(1,16)","(1,15)",,"(2,5)",,"(5,2)","(5,3)","(2,4)","(6,5)",Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
-285064665,Descent2e,0,ABOUT_TO_START,0,0,4,592,"(10,5)","(2,16)",,"(8,2)","(2,15)","(1,16)",,"(2,3)",,"(2,2)","(5,7)","(5,5)","(7,4)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Jain Fairwood
107197322,Descent2e,0,ABOUT_TO_START,0,0,4,593,"(6,3)","(1,15)",,"(6,5)","(1,16)","(2,16)",,"(3,7)",,"(3,3)","(3,5)","(5,4)","(9,6)",Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Leoric of the Book
290998155,Descent2e,0,ABOUT_TO_START,0,0,4,594,"(8,3)","(2,15)",,"(6,5)","(1,16)","(2,16)",,"(4,6)",,"(3,2)","(3,4)","(5,4)","(9,6)",Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Ashrian
-728458318,Descent2e,0,ABOUT_TO_START,0,0,4,595,"(11,5)","(2,16)",,"(9,2)","(1,16)","(1,15)",,"(5,5)",,"(4,3)","(5,2)","(2,7)","(9,4)",Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
371321264,Descent2e,0,ABOUT_TO_START,0,0,4,596,"(9,3)","(2,16)",,"(10,3)","(2,15)","(1,15)",,"(2,6)",,"(4,6)","(5,2)","(3,6)","(6,4)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
-734330515,Descent2e,0,ABOUT_TO_START,0,0,4,597,"(6,3)","(1,15)",,"(7,2)","(1,16)","(2,15)",,"(3,6)",,"(4,7)","(4,2)","(3,5)","(11,6)",Warrior,Healer,Disciple,Thief,Berserker,Ashrian,Tomble Burrowell,Scout,Grisban the Thirsty
-1303813249,Descent2e,0,ABOUT_TO_START,0,0,4,598,"(9,2)","(1,16)",,"(6,3)","(1,15)","(2,16)",,"(4,7)",,"(5,2)","(5,4)","(2,6)","(8,6)",Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Leoric of the Book
171389493,Descent2e,0,ABOUT_TO_START,0,0,4,599,"(7,4)","(1,15)",,"(8,6)","(1,16)","(2,15)",,"(5,6)",,"(2,4)","(3,6)","(3,3)","(8,2)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Jain Fairwood
-64720906,Descent2e,0,ABOUT_TO_START,0,0,4,600,"(6,3)","(2,16)",,"(11,5)","(1,16)","(2,15)",,"(4,4)",,"(3,2)","(3,3)","(4,7)","(8,2)",Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Leoric of the Book
-367172095,Descent2e,0,ABOUT_TO_START,0,0,4,601,"(7,3)","(1,16)",,"(10,6)","(1,15)","(2,16)",,"(4,7)",,"(2,4)","(3,2)","(3,5)","(6,2)",Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Syndrael,Warrior,Widow Tarha
782143826,Descent2e,0,ABOUT_TO_START,0,0,4,602,"(8,3)","(2,15)",,"(11,4)","(1,15)","(1,16)",,"(3,4)",,"(2,7)","(3,7)","(2,5)","(9,4)",Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Syndrael
-1729793566,Descent2e,0,ABOUT_TO_START,0,0,4,603,"(10,4)","(2,15)",,"(10,6)","(2,16)","(1,15)",,"(2,6)",,"(2,2)","(4,3)","(4,7)","(11,5)",Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
-699132556,Descent2e,0,ABOUT_TO_START,0,0,4,604,"(7,3)","(1,16)",,"(8,3)","(2,16)","(1,15)",,"(5,5)",,"(4,5)","(5,4)","(2,2)","(9,6)",Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
2084638329,Descent2e,0,ABOUT_TO_START,0,0,4,605,"(6,4)","(1,15)",,"(9,5)","(1,16)","(2,15)",,"(2,4)",,"(2,2)","(3,3)","(4,2)","(10,5)",Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Leoric of the Book
1076796758,Descent2e,0,ABOUT_TO_START,0,0,4,606,"(6,5)","(2,15)",,"(10,4)","(2,16)","(1,15)",,"(5,4)",,"(2,7)","(3,3)","(5,2)","(7,3)",Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Jain Fairwood,Scout,Syndrael
-1830066672,Descent2e,0,ABOUT_TO_START,0,0,4,607,"(6,4)","(2,16)",,"(9,3)","(2,15)","(1,16)",,"(4,3)",,"(3,7)","(4,7)","(4,6)","(8,6)",Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Tomble Burrowell
-1835047995,Descent2e,0,ABOUT_TO_START,0,0,4,608,"(9,3)","(1,16)",,"(8,6)","(1,15)","(2,16)",,"(5,2)",,"(2,2)","(2,4)","(4,4)","(10,5)",Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Grisban the Thirsty
-639404183,Descent2e,0,ABOUT_TO_START,0,0,4,609,"(7,2)","(1,16)",,"(10,5)","(2,16)","(1,15)",,"(3,5)",,"(4,7)","(5,2)","(5,5)","(9,2)",Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Tomble Burrowell
2003140550,Descent2e,0,ABOUT_TO_START,0,0,4,610,"(6,2)","(2,16)",,"(7,3)","(2,15)","(1,16)",,"(5,3)",,"(3,6)","(5,5)","(2,7)","(10,3)",Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
-1893304970,Descent2e,0,ABOUT_TO_START,0,0,4,611,"(7,2)","(2,15)",,"(9,6)","(2,16)","(1,15)",,"(5,4)",,"(5,3)","(5,7)","(4,4)","(11,5)",Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Widow Tarha
