GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),WinnerType(WinnerType),Kills(Barghest Minion 1),Kills(Hero 1),Kills(Barghest Minion 3),Kills(Barghest Minion 2),Kills(Hero 3),Kills(Hero 2),Kills(Hero 4),Kills(Goblin Minion 3),Kills(Goblin Minion 4),Kills(Goblin Minion 1),Kills(Goblin Minion 2),Kills(Goblin Master),Kills(Barghest Master),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3),Winner(PlayerIdx)
-538768873,Descent2e,4,GAME_OVER,214,0,4,22,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,Dead,"(7,7)",,Dead,"(7,2)","(7,3)",,"(3,17)",,"(4,16)","(3,16)","(4,15)","(8,2)",10,4,7,2,2,8,,2,,9,Dead,Dead,,8,16.666666666666664,OSLA,-8.333333333333332,-4.166666666666666,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA,0
-131927630,Descent2e,4,GAME_OVER,237,0,4,23,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(6,4)","(8,6)",,"(9,6)","(5,5)","(7,4)",,"(6,17)",,"(4,16)","(5,15)","(3,15)","(7,2)",3,4,7,2,2,14,,2,,10,6,3,,8,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
625973931,Descent2e,4,GAME_OVER,238,0,4,24,OSLA,-8.333333333333332,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(9,4)","(11,6)",,Dead,"(10,3)","(9,6)",,"(5,14)",,"(4,14)","(5,16)","(3,15)",Dead,6,4,7,2,2,3,,2,,10,Dead,1,,Dead,16.666666666666664,OSLA,-8.333333333333332,-4.166666666666666,8.333333333333332,-8.333333333333332,-8.333333333333332,OSLA,OSLA,OSLA,0
-2122080756,Descent2e,4,GAME_OVER,239,0,4,25,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(7,2)","(6,2)",,Dead,"(7,5)","(5,4)",,"(4,16)",,"(5,16)","(4,15)","(5,15)","(8,6)",14,4,7,2,2,10,,2,,8,Dead,6,,8,23.333333333333332,OSLA,-11.666666666666666,-5.833333333333333,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,0
-12038281,Descent2e,3,GAME_OVER,186,1,4,26,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA,1,OSLA,1,4,4,1,1,1,OSLA,1,OSLA,OSLA,hero,,,,,,,,,,,,,Barghest master (2859316) defeated by Avric Albright (2859250),Dead,"(8,3)",,Dead,"(11,5)","(10,3)",,"(5,15)",,"(4,17)","(6,16)","(5,16)",Dead,10,4,5,2,2,8,,2,,10,Dead,Dead,,Dead,0.0,OSLA,16.42857142857143,8.214285714285715,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA,1
-1249517663,Descent2e,4,GAME_OVER,244,0,4,27,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(9,4)","(10,5)",,"(9,7)","(7,4)","(7,2)",,"(6,15)",,"(5,14)","(6,14)","(3,15)","(11,4)",12,4,7,2,2,8,,2,,10,6,3,,8,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
2136666787,Descent2e,4,GAME_OVER,265,0,4,28,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(6,3)","(8,6)",,"(9,6)","(6,5)","(10,7)",,"(3,16)",,"(4,14)","(6,14)","(4,16)","(7,2)",1,4,7,2,2,4,,2,,12,4,6,,8,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
-546977367,Descent2e,4,GAME_OVER,210,0,4,29,OSLA,16.42857142857143,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA,1,OSLA,1,4,4,1,1,1,OSLA,1,OSLA,OSLA,hero,,,,,,,,,,,,,Barghest master (3226546) defeated by Grisban the Thirsty (3226467),Dead,"(9,7)",,Dead,"(9,5)","(5,4)",,"(5,14)",,"(4,16)","(4,15)","(3,14)",Dead,9,4,5,2,2,7,,2,,2,Dead,Dead,,Dead,0.0,OSLA,16.42857142857143,8.214285714285715,-16.42857142857143,16.42857142857143,16.42857142857143,OSLA,OSLA,OSLA,1
1617417385,Descent2e,4,GAME_OVER,236,0,4,30,OSLA,-11.666666666666666,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(11,4)","(9,6)",,Dead,"(10,7)","(10,5)",,"(4,16)",,"(3,14)","(4,17)","(3,16)","(11,6)",8,4,7,2,2,14,,2,,8,Dead,6,,4,23.333333333333332,OSLA,-11.666666666666666,-5.833333333333333,11.666666666666666,-11.666666666666666,-11.666666666666666,OSLA,OSLA,OSLA,0
167221652,Descent2e,4,GAME_OVER,256,0,4,31,OSLA,-15.0,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,2,OSLA,2,1,1,2,2,2,OSLA,2,OSLA,OSLA,overlord,,,,,,,,,,,,,,"(7,4)","(9,4)",,"(10,3)","(8,6)","(6,4)",,"(5,14)",,"(5,16)","(5,15)","(3,14)","(9,3)",9,4,7,2,2,6,,2,,7,6,6,,8,30.0,OSLA,-15.0,-7.5,15.0,-15.0,-15.0,OSLA,OSLA,OSLA,0
