GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerIdx
-214070811,Descent2e,4,GAME_OVER,263,0,4,897,0
194965928,Descent2e,4,GAME_OVER,277,0,4,898,0
-288364621,Descent2e,4,GAME_OVER,251,0,4,899,0
-85012888,Descent2e,3,GAME_OVER,200,2,4,900,1
-1156706053,Descent2e,4,GAME_OVER,256,0,4,901,0
-2006765211,Descent2e,4,GAME_OVER,225,0,4,902,1
-787904844,Descent2e,5,GAME_OVER,307,0,4,903,0
-1452343342,Descent2e,4,GAME_OVER,253,0,4,904,0
-89425256,Descent2e,4,GAME_OVER,229,0,4,905,0
1089346652,Descent2e,4,GAME_OVER,244,0,4,906,0
541840540,Descent2e,4,GAME_OVER,211,2,4,907,1
-196296314,Descent2e,4,GAME_OVER,294,0,4,908,0
-886774792,Descent2e,5,GAME_OVER,222,0,4,909,0
-1618019367,Descent2e,3,GAME_OVER,193,2,4,910,1
870159776,Descent2e,5,GAME_OVER,303,0,4,911,0
971222547,Descent2e,5,GAME_OVER,283,0,4,912,0
-1318694107,Descent2e,4,GAME_OVER,234,0,4,913,0
-885573180,Descent2e,4,GAME_OVER,227,0,4,914,0
-1322174392,Descent2e,4,GAME_OVER,264,0,4,915,0
-764628744,Descent2e,4,GAME_OVER,228,0,4,916,0
1596189392,Descent2e,4,GAME_OVER,211,0,4,917,0
-1147147810,Descent2e,4,GAME_OVER,231,0,4,918,0
1541627746,Descent2e,4,GAME_OVER,226,0,4,919,0
339737483,Descent2e,4,GAME_OVER,243,0,4,920,0
1059325796,Descent2e,4,GAME_OVER,272,0,4,921,0
-1318575286,Descent2e,4,GAME_OVER,243,0,4,922,0
2093193017,Descent2e,4,GAME_OVER,230,0,4,923,0
692511772,Descent2e,5,GAME_OVER,279,0,4,924,0
-1838835368,Descent2e,4,GAME_OVER,234,0,4,925,0
838921807,Descent2e,5,GAME_OVER,274,0,4,926,0
1167501830,Descent2e,4,GAME_OVER,213,0,4,927,0
-1819667622,Descent2e,4,GAME_OVER,263,0,4,928,0
765546692,Descent2e,4,GAME_OVER,267,0,4,929,0
1229179484,Descent2e,4,GAME_OVER,215,0,4,930,0
-29014105,Descent2e,4,GAME_OVER,230,0,4,931,0
111846388,Descent2e,4,GAME_OVER,276,0,4,932,0
1199140407,Descent2e,4,GAME_OVER,251,0,4,933,0
-1529016244,Descent2e,3,GAME_OVER,205,3,4,934,1
-736037746,Descent2e,5,GAME_OVER,274,0,4,935,0
2010847363,Descent2e,5,GAME_OVER,310,0,4,936,0
1486179527,Descent2e,4,GAME_OVER,170,0,4,937,1
1619244266,Descent2e,4,GAME_OVER,224,0,4,938,0
-1340836869,Descent2e,4,GAME_OVER,289,0,4,939,0
-807973978,Descent2e,5,GAME_OVER,319,0,4,940,0
1025702248,Descent2e,5,GAME_OVER,270,0,4,941,0
294399926,Descent2e,5,GAME_OVER,306,0,4,942,0
-734781075,Descent2e,4,GAME_OVER,254,0,4,943,0
-1062683026,Descent2e,4,GAME_OVER,244,0,4,944,0
-1811256447,Descent2e,3,GAME_OVER,179,2,4,945,1
-721647127,Descent2e,4,GAME_OVER,228,0,4,946,0
796257621,Descent2e,4,GAME_OVER,207,0,4,947,0
-973674243,Descent2e,4,GAME_OVER,247,0,4,948,0
-1732037956,Descent2e,4,GAME_OVER,227,0,4,949,0
555997622,Descent2e,5,GAME_OVER,305,0,4,950,0
1319104781,Descent2e,4,GAME_OVER,215,0,4,951,0
276394345,Descent2e,5,GAME_OVER,292,0,4,952,0
1383509533,Descent2e,4,GAME_OVER,276,0,4,953,0
-1290293806,Descent2e,5,GAME_OVER,255,0,4,954,0
-1091056120,Descent2e,4,GAME_OVER,244,0,4,955,0
-165909275,Descent2e,4,GAME_OVER,249,0,4,956,0
723918933,Descent2e,5,GAME_OVER,244,0,4,957,0
-1247924938,Descent2e,4,GAME_OVER,244,0,4,958,0
959204425,Descent2e,4,GAME_OVER,259,0,4,959,0
-960164062,Descent2e,4,GAME_OVER,229,0,4,960,0
-1523763880,Descent2e,4,GAME_OVER,228,0,4,961,0
-902566109,Descent2e,4,GAME_OVER,272,0,4,962,0
1419111448,Descent2e,4,GAME_OVER,232,0,4,963,0
-1951962126,Descent2e,3,GAME_OVER,179,2,4,964,1
-1712403155,Descent2e,4,GAME_OVER,245,0,4,965,0
-901197978,Descent2e,4,GAME_OVER,252,0,4,966,0
461528819,Descent2e,4,GAME_OVER,249,0,4,967,0
319041326,Descent2e,4,GAME_OVER,218,0,4,968,0
-352116732,Descent2e,4,GAME_OVER,197,0,4,969,0
1186939613,Descent2e,4,GAME_OVER,250,0,4,970,0
470424515,Descent2e,4,GAME_OVER,259,0,4,971,0
-1238405414,Descent2e,4,GAME_OVER,241,2,4,972,1
-451178611,Descent2e,2,GAME_OVER,165,3,4,973,1
577630265,Descent2e,4,GAME_OVER,258,0,4,974,0
1831764559,Descent2e,4,GAME_OVER,246,0,4,975,0
-500171898,Descent2e,5,GAME_OVER,230,1,4,976,1
1648474503,Descent2e,4,GAME_OVER,217,2,4,977,1
1243320580,Descent2e,5,GAME_OVER,285,0,4,978,0
955400693,Descent2e,4,GAME_OVER,234,0,4,979,0
-1772563722,Descent2e,4,GAME_OVER,244,0,4,980,0
1969004438,Descent2e,4,GAME_OVER,249,0,4,981,0
-311861531,Descent2e,4,GAME_OVER,217,0,4,982,0
1225062294,Descent2e,4,GAME_OVER,221,0,4,983,0
-1372284667,Descent2e,4,GAME_OVER,258,0,4,984,0
-1673529255,Descent2e,3,GAME_OVER,213,2,4,985,1
-1465872093,Descent2e,5,GAME_OVER,268,0,4,986,0
-1615448366,Descent2e,4,GAME_OVER,256,0,4,987,0
-281724218,Descent2e,4,GAME_OVER,246,0,4,988,0
-46727749,Descent2e,5,GAME_OVER,299,0,4,989,0
2073800295,Descent2e,4,GAME_OVER,238,0,4,990,0
-1854705035,Descent2e,4,GAME_OVER,236,0,4,991,0
-451403797,Descent2e,4,GAME_OVER,249,0,4,992,0
-2109911927,Descent2e,4,GAME_OVER,263,0,4,993,0
-296962363,Descent2e,4,GAME_OVER,228,0,4,994,0
257390640,Descent2e,4,GAME_OVER,195,0,4,995,0
-1408135574,Descent2e,3,GAME_OVER,209,2,4,996,1
-64116411,Descent2e,4,GAME_OVER,225,0,4,997,0
1542285821,Descent2e,4,GAME_OVER,207,0,4,998,0
-930516085,Descent2e,4,GAME_OVER,233,0,4,999,0
-740809635,Descent2e,4,GAME_OVER,238,0,4,1000,0
878165561,Descent2e,4,GAME_OVER,243,0,4,1001,0
