GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
845358804,Descent2e,3,ROUND_OVER,205,8,4,500,
845358804,Descent2e,4,ROUND_OVER,234,8,4,500,
-862578507,Descent2e,0,ROUND_OVER,100,10,4,501,
-862578507,Descent2e,1,ROUND_OVER,131,10,4,501,
-862578507,Descent2e,2,ROUND_OVER,176,9,4,501,
-862578507,Descent2e,3,ROUND_OVER,212,9,4,501,
1637775171,Descent2e,0,ROUND_OVER,111,10,4,502,
1637775171,Descent2e,1,ROUND_OVER,151,10,4,502,
1637775171,Descent2e,2,ROUND_OVER,186,10,4,502,
1637775171,Descent2e,3,ROUND_OVER,227,10,4,502,
-1125516974,Descent2e,0,ROUND_OVER,103,10,4,503,
-1125516974,Descent2e,1,ROUND_OVER,156,10,4,503,
-1125516974,Descent2e,2,ROUND_OVER,199,10,4,503,
-1125516974,Descent2e,3,ROUND_OVER,241,10,4,503,
342765137,Descent2e,0,ROUND_OVER,127,10,4,504,
342765137,Descent2e,1,ROUND_OVER,157,10,4,504,
342765137,Descent2e,2,ROUND_OVER,184,9,4,504,
342765137,Descent2e,3,ROUND_OVER,204,8,4,504,
-632193450,Descent2e,0,ROUND_OVER,104,9,4,505,
-632193450,Descent2e,1,ROUND_OVER,147,9,4,505,
-799369367,Descent2e,0,ROUND_OVER,83,10,4,506,
-799369367,Descent2e,1,ROUND_OVER,126,9,4,506,
-799369367,Descent2e,2,ROUND_OVER,158,8,4,506,
-799369367,Descent2e,3,ROUND_OVER,188,8,4,506,
-7412184,Descent2e,0,ROUND_OVER,94,10,4,507,
-7412184,Descent2e,1,ROUND_OVER,144,9,4,507,
-7412184,Descent2e,2,ROUND_OVER,182,9,4,507,
-7412184,Descent2e,3,ROUND_OVER,210,8,4,507,
1774337553,Descent2e,0,ROUND_OVER,97,9,4,508,
1774337553,Descent2e,1,ROUND_OVER,140,10,4,508,
1774337553,Descent2e,2,ROUND_OVER,203,10,4,508,
1774337553,Descent2e,3,ROUND_OVER,250,9,4,508,
-466712909,Descent2e,0,ROUND_OVER,96,10,4,509,
-466712909,Descent2e,1,ROUND_OVER,138,10,4,509,
-466712909,Descent2e,2,ROUND_OVER,170,9,4,509,
-466712909,Descent2e,3,ROUND_OVER,198,9,4,509,
905612020,Descent2e,0,ROUND_OVER,107,10,4,510,
905612020,Descent2e,1,ROUND_OVER,148,10,4,510,
905612020,Descent2e,2,ROUND_OVER,188,9,4,510,
905612020,Descent2e,3,ROUND_OVER,239,9,4,510,
540207565,Descent2e,0,ROUND_OVER,98,10,4,511,
540207565,Descent2e,1,ROUND_OVER,144,10,4,511,
540207565,Descent2e,2,ROUND_OVER,191,9,4,511,
540207565,Descent2e,3,ROUND_OVER,238,9,4,511,
-728857944,Descent2e,0,ROUND_OVER,104,10,4,512,
-728857944,Descent2e,1,ROUND_OVER,147,10,4,512,
-728857944,Descent2e,2,ROUND_OVER,198,10,4,512,
-728857944,Descent2e,3,ROUND_OVER,238,10,4,512,
366259924,Descent2e,0,ROUND_OVER,123,10,4,513,
366259924,Descent2e,1,ROUND_OVER,163,10,4,513,
366259924,Descent2e,2,ROUND_OVER,207,10,4,513,
366259924,Descent2e,3,ROUND_OVER,257,9,4,513,
2106255015,Descent2e,0,ROUND_OVER,124,10,4,514,
2106255015,Descent2e,1,ROUND_OVER,156,8,4,514,
2106255015,Descent2e,2,ROUND_OVER,188,8,4,514,
2106255015,Descent2e,3,ROUND_OVER,212,8,4,514,
-1812853318,Descent2e,0,ROUND_OVER,115,10,4,515,
-1812853318,Descent2e,1,ROUND_OVER,150,10,4,515,
-1812853318,Descent2e,2,ROUND_OVER,200,10,4,515,
-1812853318,Descent2e,3,ROUND_OVER,241,10,4,515,
192754445,Descent2e,0,ROUND_OVER,110,10,4,516,
192754445,Descent2e,1,ROUND_OVER,151,10,4,516,
192754445,Descent2e,2,ROUND_OVER,192,9,4,516,
192754445,Descent2e,3,ROUND_OVER,218,9,4,516,
-457825004,Descent2e,0,ROUND_OVER,79,9,4,517,
-457825004,Descent2e,1,ROUND_OVER,131,10,4,517,
-457825004,Descent2e,2,ROUND_OVER,185,10,4,517,
-457825004,Descent2e,3,ROUND_OVER,241,10,4,517,
-457825004,Descent2e,4,ROUND_OVER,295,10,4,517,
-1060153323,Descent2e,0,ROUND_OVER,97,10,4,518,
-1060153323,Descent2e,1,ROUND_OVER,147,10,4,518,
-1060153323,Descent2e,2,ROUND_OVER,188,9,4,518,
-1060153323,Descent2e,3,ROUND_OVER,222,9,4,518,
1878027235,Descent2e,0,ROUND_OVER,114,9,4,519,
1878027235,Descent2e,1,ROUND_OVER,145,10,4,519,
1878027235,Descent2e,2,ROUND_OVER,199,9,4,519,
1878027235,Descent2e,3,ROUND_OVER,255,9,4,519,
-18764677,Descent2e,0,ROUND_OVER,113,10,4,520,
-18764677,Descent2e,1,ROUND_OVER,155,10,4,520,
-18764677,Descent2e,2,ROUND_OVER,212,10,4,520,
-18764677,Descent2e,3,ROUND_OVER,272,10,4,520,
-1074757320,Descent2e,0,ROUND_OVER,75,10,4,521,
-1074757320,Descent2e,1,ROUND_OVER,121,8,4,521,
-1074757320,Descent2e,2,ROUND_OVER,168,9,4,521,
-1074757320,Descent2e,3,ROUND_OVER,201,8,4,521,
448986655,Descent2e,0,ROUND_OVER,84,9,4,522,
448986655,Descent2e,1,ROUND_OVER,131,10,4,522,
448986655,Descent2e,2,ROUND_OVER,187,10,4,522,
448986655,Descent2e,3,ROUND_OVER,237,10,4,522,
1798731491,Descent2e,0,ROUND_OVER,106,10,4,523,
1798731491,Descent2e,1,ROUND_OVER,144,10,4,523,
1798731491,Descent2e,2,ROUND_OVER,191,10,4,523,
1798731491,Descent2e,3,ROUND_OVER,235,10,4,523,
877783195,Descent2e,0,ROUND_OVER,108,10,4,524,
877783195,Descent2e,1,ROUND_OVER,152,10,4,524,
877783195,Descent2e,2,ROUND_OVER,195,9,4,524,
877783195,Descent2e,3,ROUND_OVER,232,9,4,524,
301492674,Descent2e,0,ROUND_OVER,119,10,4,525,
301492674,Descent2e,1,ROUND_OVER,149,9,4,525,
301492674,Descent2e,2,ROUND_OVER,175,9,4,525,
301492674,Descent2e,3,ROUND_OVER,203,8,4,525,
-710457926,Descent2e,0,ROUND_OVER,92,10,4,526,
-710457926,Descent2e,1,ROUND_OVER,145,10,4,526,
-710457926,Descent2e,2,ROUND_OVER,186,10,4,526,
-710457926,Descent2e,3,ROUND_OVER,229,9,4,526,
-710457926,Descent2e,4,ROUND_OVER,266,8,4,526,
1376588152,Descent2e,0,ROUND_OVER,105,10,4,527,
1376588152,Descent2e,1,ROUND_OVER,138,9,4,527,
1376588152,Descent2e,2,ROUND_OVER,161,8,4,527,
1376588152,Descent2e,3,ROUND_OVER,182,8,4,527,
-656494110,Descent2e,0,ROUND_OVER,96,9,4,528,
-656494110,Descent2e,1,ROUND_OVER,139,9,4,528,
-656494110,Descent2e,2,ROUND_OVER,206,10,4,528,
-656494110,Descent2e,3,ROUND_OVER,248,9,4,528,
-2050377081,Descent2e,0,ROUND_OVER,107,10,4,529,
-2050377081,Descent2e,1,ROUND_OVER,145,9,4,529,
-2050377081,Descent2e,2,ROUND_OVER,168,8,4,529,
-2050377081,Descent2e,3,ROUND_OVER,206,8,4,529,
194858741,Descent2e,0,ROUND_OVER,127,10,4,530,
194858741,Descent2e,1,ROUND_OVER,169,10,4,530,
194858741,Descent2e,2,ROUND_OVER,210,10,4,530,
194858741,Descent2e,3,ROUND_OVER,246,9,4,530,
-809555664,Descent2e,0,ROUND_OVER,100,10,4,531,
-809555664,Descent2e,1,ROUND_OVER,136,9,4,531,
-809555664,Descent2e,2,ROUND_OVER,172,10,4,531,
-809555664,Descent2e,3,ROUND_OVER,220,10,4,531,
1332755000,Descent2e,0,ROUND_OVER,105,10,4,532,
1332755000,Descent2e,1,ROUND_OVER,150,9,4,532,
1332755000,Descent2e,2,ROUND_OVER,175,9,4,532,
-354746241,Descent2e,0,ROUND_OVER,90,9,4,533,
-354746241,Descent2e,1,ROUND_OVER,148,10,4,533,
-354746241,Descent2e,2,ROUND_OVER,201,10,4,533,
-354746241,Descent2e,3,ROUND_OVER,255,10,4,533,
1979850298,Descent2e,0,ROUND_OVER,120,10,4,534,
1979850298,Descent2e,1,ROUND_OVER,152,10,4,534,
1979850298,Descent2e,2,ROUND_OVER,200,9,4,534,
1979850298,Descent2e,3,ROUND_OVER,236,9,4,534,
-271726492,Descent2e,0,ROUND_OVER,111,10,4,535,
-271726492,Descent2e,1,ROUND_OVER,161,10,4,535,
-271726492,Descent2e,2,ROUND_OVER,214,10,4,535,
-271726492,Descent2e,3,ROUND_OVER,255,9,4,535,
553842650,Descent2e,0,ROUND_OVER,114,10,4,536,
553842650,Descent2e,1,ROUND_OVER,151,9,4,536,
553842650,Descent2e,2,ROUND_OVER,182,9,4,536,
553842650,Descent2e,3,ROUND_OVER,204,8,4,536,
-2018746660,Descent2e,0,ROUND_OVER,115,10,4,537,
-2018746660,Descent2e,1,ROUND_OVER,152,9,4,537,
-2018746660,Descent2e,2,ROUND_OVER,190,9,4,537,
-2018746660,Descent2e,3,ROUND_OVER,212,8,4,537,
2089164243,Descent2e,0,ROUND_OVER,87,9,4,538,
2089164243,Descent2e,1,ROUND_OVER,141,10,4,538,
2089164243,Descent2e,2,ROUND_OVER,187,10,4,538,
2089164243,Descent2e,3,ROUND_OVER,224,9,4,538,
2089164243,Descent2e,4,ROUND_OVER,259,9,4,538,
-2030120091,Descent2e,0,ROUND_OVER,114,10,4,539,
-2030120091,Descent2e,1,ROUND_OVER,150,10,4,539,
-2030120091,Descent2e,2,ROUND_OVER,201,10,4,539,
-2030120091,Descent2e,3,ROUND_OVER,250,10,4,539,
2044390528,Descent2e,0,ROUND_OVER,102,10,4,540,
2044390528,Descent2e,1,ROUND_OVER,120,9,4,540,
2044390528,Descent2e,2,ROUND_OVER,164,9,4,540,
2044390528,Descent2e,3,ROUND_OVER,190,9,4,540,
1203188061,Descent2e,0,ROUND_OVER,110,9,4,541,
1203188061,Descent2e,1,ROUND_OVER,157,10,4,541,
1203188061,Descent2e,2,ROUND_OVER,209,10,4,541,
1203188061,Descent2e,3,ROUND_OVER,260,10,4,541,
1203188061,Descent2e,4,ROUND_OVER,308,10,4,541,
-1921207376,Descent2e,0,ROUND_OVER,121,10,4,542,
-1921207376,Descent2e,1,ROUND_OVER,152,10,4,542,
-1921207376,Descent2e,2,ROUND_OVER,202,9,4,542,
-1921207376,Descent2e,3,ROUND_OVER,251,9,4,542,
1451091189,Descent2e,0,ROUND_OVER,97,9,4,543,
1451091189,Descent2e,1,ROUND_OVER,154,10,4,543,
1451091189,Descent2e,2,ROUND_OVER,199,9,4,543,
1451091189,Descent2e,3,ROUND_OVER,239,8,4,543,
2004990657,Descent2e,0,ROUND_OVER,90,10,4,544,
2004990657,Descent2e,1,ROUND_OVER,153,10,4,544,
2004990657,Descent2e,2,ROUND_OVER,199,10,4,544,
2004990657,Descent2e,3,ROUND_OVER,254,9,4,544,
-1476067357,Descent2e,0,ROUND_OVER,97,9,4,545,
-1476067357,Descent2e,1,ROUND_OVER,145,9,4,545,
-1476067357,Descent2e,2,ROUND_OVER,196,10,4,545,
-1476067357,Descent2e,3,ROUND_OVER,240,9,4,545,
-1476067357,Descent2e,4,ROUND_OVER,295,9,4,545,
1567158118,Descent2e,0,ROUND_OVER,118,10,4,546,
1567158118,Descent2e,1,ROUND_OVER,155,10,4,546,
1567158118,Descent2e,2,ROUND_OVER,200,10,4,546,
1567158118,Descent2e,3,ROUND_OVER,241,10,4,546,
1657404921,Descent2e,0,ROUND_OVER,83,10,4,547,
1657404921,Descent2e,1,ROUND_OVER,124,9,4,547,
1657404921,Descent2e,2,ROUND_OVER,150,8,4,547,
1657404921,Descent2e,3,ROUND_OVER,170,8,4,547,
-909759050,Descent2e,0,ROUND_OVER,114,10,4,548,
-909759050,Descent2e,1,ROUND_OVER,147,10,4,548,
-909759050,Descent2e,2,ROUND_OVER,190,10,4,548,
-909759050,Descent2e,3,ROUND_OVER,237,10,4,548,
453613380,Descent2e,0,ROUND_OVER,109,10,4,549,
453613380,Descent2e,1,ROUND_OVER,162,10,4,549,
453613380,Descent2e,2,ROUND_OVER,204,9,4,549,
453613380,Descent2e,3,ROUND_OVER,254,9,4,549,
412652667,Descent2e,0,ROUND_OVER,104,10,4,550,
412652667,Descent2e,1,ROUND_OVER,151,10,4,550,
412652667,Descent2e,2,ROUND_OVER,183,9,4,550,
412652667,Descent2e,3,ROUND_OVER,205,8,4,550,
-861799317,Descent2e,0,ROUND_OVER,104,10,4,551,
-861799317,Descent2e,1,ROUND_OVER,149,10,4,551,
-861799317,Descent2e,2,ROUND_OVER,200,10,4,551,
-861799317,Descent2e,3,ROUND_OVER,240,10,4,551,
-1019603234,Descent2e,0,ROUND_OVER,118,10,4,552,
-1019603234,Descent2e,1,ROUND_OVER,161,10,4,552,
-1019603234,Descent2e,2,ROUND_OVER,203,10,4,552,
-1019603234,Descent2e,3,ROUND_OVER,243,10,4,552,
1774541662,Descent2e,0,ROUND_OVER,126,10,4,553,
1774541662,Descent2e,1,ROUND_OVER,172,10,4,553,
1774541662,Descent2e,2,ROUND_OVER,213,9,4,553,
1774541662,Descent2e,3,ROUND_OVER,257,9,4,553,
-1762720544,Descent2e,0,ROUND_OVER,106,10,4,554,
-1762720544,Descent2e,1,ROUND_OVER,151,9,4,554,
-1762720544,Descent2e,2,ROUND_OVER,207,10,4,554,
-1762720544,Descent2e,3,ROUND_OVER,258,9,4,554,
-691204715,Descent2e,0,ROUND_OVER,109,10,4,555,
-691204715,Descent2e,1,ROUND_OVER,157,10,4,555,
-691204715,Descent2e,2,ROUND_OVER,200,10,4,555,
-691204715,Descent2e,3,ROUND_OVER,228,10,4,555,
1175823937,Descent2e,0,ROUND_OVER,113,9,4,556,
1175823937,Descent2e,1,ROUND_OVER,163,10,4,556,
1175823937,Descent2e,2,ROUND_OVER,213,10,4,556,
1175823937,Descent2e,3,ROUND_OVER,263,9,4,556,
1257383535,Descent2e,0,ROUND_OVER,101,10,4,557,
1257383535,Descent2e,1,ROUND_OVER,157,10,4,557,
1257383535,Descent2e,2,ROUND_OVER,214,10,4,557,
1257383535,Descent2e,3,ROUND_OVER,267,10,4,557,
1257383535,Descent2e,4,ROUND_OVER,319,10,4,557,
-1005203522,Descent2e,0,ROUND_OVER,95,10,4,558,
-1005203522,Descent2e,1,ROUND_OVER,135,10,4,558,
-1005203522,Descent2e,2,ROUND_OVER,173,9,4,558,
-1005203522,Descent2e,3,ROUND_OVER,223,9,4,558,
2008780667,Descent2e,0,ROUND_OVER,92,10,4,559,
2008780667,Descent2e,1,ROUND_OVER,140,10,4,559,
2008780667,Descent2e,2,ROUND_OVER,163,8,4,559,
-1087004457,Descent2e,0,ROUND_OVER,122,10,4,560,
-1087004457,Descent2e,1,ROUND_OVER,166,10,4,560,
-1087004457,Descent2e,2,ROUND_OVER,223,10,4,560,
-1087004457,Descent2e,3,ROUND_OVER,269,10,4,560,
-2108798556,Descent2e,0,ROUND_OVER,102,10,4,561,
-2108798556,Descent2e,1,ROUND_OVER,146,9,4,561,
-2108798556,Descent2e,2,ROUND_OVER,195,10,4,561,
-2108798556,Descent2e,3,ROUND_OVER,254,9,4,561,
895543413,Descent2e,0,ROUND_OVER,104,10,4,562,
895543413,Descent2e,1,ROUND_OVER,141,10,4,562,
895543413,Descent2e,2,ROUND_OVER,192,10,4,562,
895543413,Descent2e,3,ROUND_OVER,241,10,4,562,
1691358616,Descent2e,0,ROUND_OVER,120,10,4,563,
1691358616,Descent2e,1,ROUND_OVER,160,10,4,563,
1691358616,Descent2e,2,ROUND_OVER,209,10,4,563,
1691358616,Descent2e,3,ROUND_OVER,251,9,4,563,
-61073111,Descent2e,0,ROUND_OVER,119,9,4,564,
-61073111,Descent2e,1,ROUND_OVER,174,10,4,564,
-61073111,Descent2e,2,ROUND_OVER,230,9,4,564,
-61073111,Descent2e,3,ROUND_OVER,268,8,4,564,
-61073111,Descent2e,4,ROUND_OVER,311,8,4,564,
-1354857745,Descent2e,0,ROUND_OVER,98,9,4,565,
-1354857745,Descent2e,1,ROUND_OVER,145,10,4,565,
-1354857745,Descent2e,2,ROUND_OVER,209,10,4,565,
-1354857745,Descent2e,3,ROUND_OVER,256,9,4,565,
521193952,Descent2e,0,ROUND_OVER,118,10,4,566,
521193952,Descent2e,1,ROUND_OVER,159,10,4,566,
521193952,Descent2e,2,ROUND_OVER,202,10,4,566,
521193952,Descent2e,3,ROUND_OVER,248,10,4,566,
1709671629,Descent2e,0,ROUND_OVER,117,10,4,567,
1709671629,Descent2e,1,ROUND_OVER,151,10,4,567,
1709671629,Descent2e,2,ROUND_OVER,194,10,4,567,
1709671629,Descent2e,3,ROUND_OVER,248,10,4,567,
1664192056,Descent2e,0,ROUND_OVER,86,10,4,568,
1664192056,Descent2e,1,ROUND_OVER,143,10,4,568,
1664192056,Descent2e,2,ROUND_OVER,177,10,4,568,
1664192056,Descent2e,3,ROUND_OVER,224,10,4,568,
-331809763,Descent2e,0,ROUND_OVER,98,10,4,569,
-331809763,Descent2e,1,ROUND_OVER,140,9,4,569,
-331809763,Descent2e,2,ROUND_OVER,199,10,4,569,
-331809763,Descent2e,3,ROUND_OVER,247,10,4,569,
-331809763,Descent2e,4,ROUND_OVER,291,10,4,569,
-730002978,Descent2e,0,ROUND_OVER,111,10,4,570,
-730002978,Descent2e,1,ROUND_OVER,139,10,4,570,
-730002978,Descent2e,2,ROUND_OVER,193,10,4,570,
-730002978,Descent2e,3,ROUND_OVER,234,9,4,570,
-1649247594,Descent2e,0,ROUND_OVER,106,10,4,571,
-1649247594,Descent2e,1,ROUND_OVER,154,10,4,571,
-1649247594,Descent2e,2,ROUND_OVER,212,10,4,571,
-1649247594,Descent2e,3,ROUND_OVER,257,10,4,571,
1308529822,Descent2e,0,ROUND_OVER,116,10,4,572,
1308529822,Descent2e,1,ROUND_OVER,153,10,4,572,
1308529822,Descent2e,2,ROUND_OVER,201,10,4,572,
1308529822,Descent2e,3,ROUND_OVER,252,10,4,572,
1022928679,Descent2e,0,ROUND_OVER,79,9,4,573,
1022928679,Descent2e,1,ROUND_OVER,138,10,4,573,
1022928679,Descent2e,2,ROUND_OVER,203,10,4,573,
1022928679,Descent2e,3,ROUND_OVER,248,10,4,573,
-833216242,Descent2e,0,ROUND_OVER,97,10,4,574,
-833216242,Descent2e,1,ROUND_OVER,139,10,4,574,
-833216242,Descent2e,2,ROUND_OVER,176,9,4,574,
-833216242,Descent2e,3,ROUND_OVER,224,9,4,574,
1843491710,Descent2e,0,ROUND_OVER,128,10,4,575,
1843491710,Descent2e,1,ROUND_OVER,168,10,4,575,
1843491710,Descent2e,2,ROUND_OVER,219,10,4,575,
1843491710,Descent2e,3,ROUND_OVER,268,10,4,575,
-403411469,Descent2e,0,ROUND_OVER,107,10,4,576,
-403411469,Descent2e,1,ROUND_OVER,154,10,4,576,
-403411469,Descent2e,2,ROUND_OVER,193,10,4,576,
-403411469,Descent2e,3,ROUND_OVER,220,9,4,576,
-644248633,Descent2e,0,ROUND_OVER,114,10,4,577,
-644248633,Descent2e,1,ROUND_OVER,152,10,4,577,
-644248633,Descent2e,2,ROUND_OVER,192,9,4,577,
-644248633,Descent2e,3,ROUND_OVER,230,9,4,577,
-271226151,Descent2e,0,ROUND_OVER,95,10,4,578,
-271226151,Descent2e,1,ROUND_OVER,139,10,4,578,
-271226151,Descent2e,2,ROUND_OVER,171,9,4,578,
-271226151,Descent2e,3,ROUND_OVER,213,8,4,578,
-2008521516,Descent2e,0,ROUND_OVER,117,10,4,579,
-2008521516,Descent2e,1,ROUND_OVER,153,10,4,579,
-2008521516,Descent2e,2,ROUND_OVER,191,10,4,579,
-2008521516,Descent2e,3,ROUND_OVER,231,10,4,579,
1063072369,Descent2e,0,ROUND_OVER,116,10,4,580,
1063072369,Descent2e,1,ROUND_OVER,158,10,4,580,
1063072369,Descent2e,2,ROUND_OVER,199,9,4,580,
1063072369,Descent2e,3,ROUND_OVER,238,9,4,580,
-843851186,Descent2e,0,ROUND_OVER,109,10,4,581,
-843851186,Descent2e,1,ROUND_OVER,164,10,4,581,
-843851186,Descent2e,2,ROUND_OVER,199,9,4,581,
-843851186,Descent2e,3,ROUND_OVER,236,9,4,581,
-843851186,Descent2e,4,ROUND_OVER,278,9,4,581,
-878796364,Descent2e,0,ROUND_OVER,87,9,4,582,
-878796364,Descent2e,1,ROUND_OVER,125,10,4,582,
-878796364,Descent2e,2,ROUND_OVER,179,10,4,582,
-878796364,Descent2e,3,ROUND_OVER,224,10,4,582,
1597357471,Descent2e,0,ROUND_OVER,95,10,4,583,
1597357471,Descent2e,1,ROUND_OVER,148,9,4,583,
-1099796261,Descent2e,0,ROUND_OVER,108,10,4,584,
-1099796261,Descent2e,1,ROUND_OVER,148,10,4,584,
-1099796261,Descent2e,2,ROUND_OVER,177,9,4,584,
-1099796261,Descent2e,3,ROUND_OVER,221,9,4,584,
1570035636,Descent2e,0,ROUND_OVER,107,10,4,585,
1570035636,Descent2e,1,ROUND_OVER,145,8,4,585,
-611951706,Descent2e,0,ROUND_OVER,95,9,4,586,
-611951706,Descent2e,1,ROUND_OVER,158,10,4,586,
-611951706,Descent2e,2,ROUND_OVER,203,10,4,586,
-611951706,Descent2e,3,ROUND_OVER,252,10,4,586,
2055471822,Descent2e,0,ROUND_OVER,108,10,4,587,
2055471822,Descent2e,1,ROUND_OVER,144,10,4,587,
2055471822,Descent2e,2,ROUND_OVER,188,10,4,587,
2055471822,Descent2e,3,ROUND_OVER,228,10,4,587,
1310943385,Descent2e,0,ROUND_OVER,126,10,4,588,
1310943385,Descent2e,1,ROUND_OVER,166,10,4,588,
1310943385,Descent2e,2,ROUND_OVER,222,10,4,588,
1310943385,Descent2e,3,ROUND_OVER,274,10,4,588,
-1106118928,Descent2e,0,ROUND_OVER,103,10,4,589,
-1106118928,Descent2e,1,ROUND_OVER,153,10,4,589,
-1106118928,Descent2e,2,ROUND_OVER,213,9,4,589,
-1106118928,Descent2e,3,ROUND_OVER,250,8,4,589,
-1616557304,Descent2e,0,ROUND_OVER,102,10,4,590,
-1616557304,Descent2e,1,ROUND_OVER,137,10,4,590,
-1616557304,Descent2e,2,ROUND_OVER,171,10,4,590,
-1616557304,Descent2e,3,ROUND_OVER,218,10,4,590,
-1414759757,Descent2e,0,ROUND_OVER,110,10,4,591,
-1414759757,Descent2e,1,ROUND_OVER,147,10,4,591,
-1414759757,Descent2e,2,ROUND_OVER,191,10,4,591,
-1414759757,Descent2e,3,ROUND_OVER,234,10,4,591,
-285064665,Descent2e,0,ROUND_OVER,98,9,4,592,
-285064665,Descent2e,1,ROUND_OVER,149,10,4,592,
-285064665,Descent2e,2,ROUND_OVER,209,10,4,592,
-285064665,Descent2e,3,ROUND_OVER,264,10,4,592,
107197322,Descent2e,0,ROUND_OVER,86,9,4,593,
107197322,Descent2e,1,ROUND_OVER,124,9,4,593,
107197322,Descent2e,2,ROUND_OVER,178,10,4,593,
107197322,Descent2e,3,ROUND_OVER,228,8,4,593,
290998155,Descent2e,0,ROUND_OVER,77,9,4,594,
290998155,Descent2e,1,ROUND_OVER,132,10,4,594,
290998155,Descent2e,2,ROUND_OVER,171,10,4,594,
290998155,Descent2e,3,ROUND_OVER,209,10,4,594,
-728458318,Descent2e,0,ROUND_OVER,93,10,4,595,
-728458318,Descent2e,1,ROUND_OVER,142,9,4,595,
-728458318,Descent2e,2,ROUND_OVER,171,9,4,595,
-728458318,Descent2e,3,ROUND_OVER,200,8,4,595,
371321264,Descent2e,0,ROUND_OVER,100,10,4,596,
371321264,Descent2e,1,ROUND_OVER,152,10,4,596,
371321264,Descent2e,2,ROUND_OVER,202,10,4,596,
371321264,Descent2e,3,ROUND_OVER,241,10,4,596,
-734330515,Descent2e,0,ROUND_OVER,75,10,4,597,
-734330515,Descent2e,1,ROUND_OVER,143,10,4,597,
-734330515,Descent2e,2,ROUND_OVER,184,10,4,597,
-734330515,Descent2e,3,ROUND_OVER,219,8,4,597,
-734330515,Descent2e,4,ROUND_OVER,245,8,4,597,
-1303813249,Descent2e,0,ROUND_OVER,102,9,4,598,
-1303813249,Descent2e,1,ROUND_OVER,152,10,4,598,
-1303813249,Descent2e,2,ROUND_OVER,203,9,4,598,
-1303813249,Descent2e,3,ROUND_OVER,253,9,4,598,
171389493,Descent2e,0,ROUND_OVER,114,10,4,599,
171389493,Descent2e,1,ROUND_OVER,150,10,4,599,
171389493,Descent2e,2,ROUND_OVER,198,10,4,599,
171389493,Descent2e,3,ROUND_OVER,248,10,4,599,
-64720906,Descent2e,0,ROUND_OVER,84,10,4,600,
-64720906,Descent2e,1,ROUND_OVER,131,10,4,600,
-64720906,Descent2e,2,ROUND_OVER,168,10,4,600,
-64720906,Descent2e,3,ROUND_OVER,216,10,4,600,
-367172095,Descent2e,0,ROUND_OVER,121,10,4,601,
-367172095,Descent2e,1,ROUND_OVER,158,10,4,601,
-367172095,Descent2e,2,ROUND_OVER,217,10,4,601,
-367172095,Descent2e,3,ROUND_OVER,253,10,4,601,
782143826,Descent2e,0,ROUND_OVER,103,10,4,602,
782143826,Descent2e,1,ROUND_OVER,144,9,4,602,
782143826,Descent2e,2,ROUND_OVER,160,8,4,602,
-1729793566,Descent2e,0,ROUND_OVER,113,10,4,603,
-1729793566,Descent2e,1,ROUND_OVER,139,8,4,603,
-1729793566,Descent2e,2,ROUND_OVER,173,8,4,603,
-699132556,Descent2e,0,ROUND_OVER,107,10,4,604,
-699132556,Descent2e,1,ROUND_OVER,149,10,4,604,
-699132556,Descent2e,2,ROUND_OVER,190,10,4,604,
-699132556,Descent2e,3,ROUND_OVER,230,9,4,604,
2084638329,Descent2e,0,ROUND_OVER,99,10,4,605,
2084638329,Descent2e,1,ROUND_OVER,145,10,4,605,
2084638329,Descent2e,2,ROUND_OVER,200,10,4,605,
2084638329,Descent2e,3,ROUND_OVER,252,10,4,605,
1076796758,Descent2e,0,ROUND_OVER,96,10,4,606,
1076796758,Descent2e,1,ROUND_OVER,149,10,4,606,
1076796758,Descent2e,2,ROUND_OVER,198,10,4,606,
1076796758,Descent2e,3,ROUND_OVER,249,10,4,606,
1076796758,Descent2e,4,ROUND_OVER,300,10,4,606,
-1830066672,Descent2e,0,ROUND_OVER,82,10,4,607,
-1830066672,Descent2e,1,ROUND_OVER,140,10,4,607,
-1830066672,Descent2e,2,ROUND_OVER,179,10,4,607,
-1830066672,Descent2e,3,ROUND_OVER,229,10,4,607,
-1830066672,Descent2e,4,ROUND_OVER,282,10,4,607,
-1835047995,Descent2e,0,ROUND_OVER,103,9,4,608,
-1835047995,Descent2e,1,ROUND_OVER,144,8,4,608,
-1835047995,Descent2e,2,ROUND_OVER,199,10,4,608,
-1835047995,Descent2e,3,ROUND_OVER,250,9,4,608,
-639404183,Descent2e,0,ROUND_OVER,113,10,4,609,
-639404183,Descent2e,1,ROUND_OVER,152,10,4,609,
-639404183,Descent2e,2,ROUND_OVER,198,10,4,609,
-639404183,Descent2e,3,ROUND_OVER,242,9,4,609,
2003140550,Descent2e,0,ROUND_OVER,123,10,4,610,
2003140550,Descent2e,1,ROUND_OVER,158,9,4,610,
2003140550,Descent2e,2,ROUND_OVER,196,8,4,610,
2003140550,Descent2e,3,ROUND_OVER,245,8,4,610,
-1893304970,Descent2e,0,ROUND_OVER,86,10,4,611,
-1893304970,Descent2e,1,ROUND_OVER,137,10,4,611,
-1893304970,Descent2e,2,ROUND_OVER,182,10,4,611,
-1893304970,Descent2e,3,ROUND_OVER,235,10,4,611,
-1175258810,Descent2e,0,ROUND_OVER,99,10,4,612,
