GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-906896864,GoFish,0,GAME_OVER,100,38,2,337,mcts-100,9.0,4.0,mcts-1000,1,mcts-100,1,2,2,mcts-1000,mcts-1000,mcts-100,1
1342710703,GoFish,0,GAME_OVER,100,37,2,338,mcts-100,4.0,9.0,mcts-1000,2,mcts-100,2,1,1,mcts-1000,mcts-1000,mcts-100,0
2046903153,GoFish,0,GAME_OVER,101,40,2,339,mcts-100,5.0,8.0,mcts-1000,2,mcts-100,2,1,1,mcts-1000,mcts-1000,mcts-100,0
-1086811407,GoFish,0,GAME_OVER,101,39,2,340,mcts-100,4.0,9.0,mcts-1000,2,mcts-100,2,1,1,mcts-1000,mcts-1000,mcts-100,0
744610857,GoFish,0,GAME_OVER,103,38,2,341,mcts-100,10.0,3.0,mcts-1000,1,mcts-100,1,2,2,mcts-1000,mcts-1000,mcts-100,1
1160790037,GoFish,0,GAME_OVER,98,34,2,342,mcts-100,5.0,8.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-1498142046,GoFish,0,GAME_OVER,105,37,2,343,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-418802376,GoFish,0,GAME_OVER,102,40,2,344,mcts-100,4.0,9.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-2052236361,GoFish,0,GAME_OVER,103,37,2,345,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
890666145,GoFish,0,GAME_OVER,99,37,2,346,mcts-100,8.0,5.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
1569238478,GoFish,0,GAME_OVER,110,41,2,347,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-187469389,GoFish,0,GAME_OVER,102,34,2,348,mcts-100,5.0,8.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-42752577,GoFish,0,GAME_OVER,99,35,2,349,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-1337774010,GoFish,0,GAME_OVER,100,36,2,350,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-721901013,GoFish,0,GAME_OVER,105,40,2,351,mcts-100,8.0,5.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
1992352636,GoFish,0,GAME_OVER,95,34,2,352,mcts-100,7.0,6.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
-2117472527,GoFish,0,GAME_OVER,98,40,2,353,mcts-100,9.0,4.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
-1821004186,GoFish,0,GAME_OVER,105,40,2,354,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
1026227815,GoFish,0,GAME_OVER,102,37,2,355,mcts-100,8.0,5.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
-651141359,GoFish,0,GAME_OVER,104,37,2,356,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
-906896864,GoFish,0,GAME_OVER,99,38,2,357,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
1342710703,GoFish,0,GAME_OVER,99,39,2,358,mcts-100,6.0,7.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
2046903153,GoFish,0,GAME_OVER,98,34,2,359,mcts-100,8.0,5.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
-1086811407,GoFish,0,GAME_OVER,96,33,2,360,mcts-100,5.0,8.0,random,2,mcts-100,2,1,1,random,random,mcts-100,0
744610857,GoFish,0,GAME_OVER,98,36,2,361,mcts-100,8.0,5.0,random,1,mcts-100,1,2,2,random,random,mcts-100,1
1160790037,GoFish,0,GAME_OVER,101,35,2,362,mcts-100,5.0,8.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
-1498142046,GoFish,0,GAME_OVER,103,38,2,363,mcts-100,7.0,6.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-418802376,GoFish,0,GAME_OVER,99,38,2,364,mcts-100,4.0,9.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
-2052236361,GoFish,0,GAME_OVER,102,37,2,365,mcts-100,9.0,4.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
890666145,GoFish,0,GAME_OVER,98,39,2,366,mcts-100,5.0,8.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
1569238478,GoFish,0,GAME_OVER,104,37,2,367,mcts-100,8.0,5.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-187469389,GoFish,0,GAME_OVER,100,37,2,368,mcts-100,6.0,7.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
-42752577,GoFish,0,GAME_OVER,104,41,2,369,mcts-100,7.0,6.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-1337774010,GoFish,0,GAME_OVER,104,38,2,370,mcts-100,8.0,5.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-721901013,GoFish,0,GAME_OVER,103,38,2,371,mcts-100,5.0,8.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
1992352636,GoFish,0,GAME_OVER,99,32,2,372,mcts-100,2.0,11.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
-2117472527,GoFish,0,GAME_OVER,99,39,2,373,mcts-100,7.0,6.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-1821004186,GoFish,0,GAME_OVER,98,36,2,374,mcts-100,7.0,6.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
1026227815,GoFish,0,GAME_OVER,103,36,2,375,mcts-100,7.0,6.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-651141359,GoFish,0,GAME_OVER,103,37,2,376,mcts-100,11.0,2.0,mcts-5000,1,mcts-100,1,2,2,mcts-5000,mcts-5000,mcts-100,1
-906896864,GoFish,0,GAME_OVER,97,36,2,377,mcts-100,6.0,7.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
1342710703,GoFish,0,GAME_OVER,103,36,2,378,mcts-100,3.0,10.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
2046903153,GoFish,0,GAME_OVER,97,37,2,379,mcts-100,5.0,8.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
-1086811407,GoFish,0,GAME_OVER,98,37,2,380,mcts-100,3.0,10.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
744610857,GoFish,0,GAME_OVER,102,37,2,381,mcts-100,4.0,9.0,mcts-5000,2,mcts-100,2,1,1,mcts-5000,mcts-5000,mcts-100,0
1160790037,GoFish,0,GAME_OVER,104,39,2,382,mcts-100,5.0,8.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-1498142046,GoFish,0,GAME_OVER,104,36,2,383,mcts-100,8.0,5.0,OSLA,1,mcts-100,1,2,2,OSLA,OSLA,mcts-100,1
-418802376,GoFish,0,GAME_OVER,104,36,2,384,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-2052236361,GoFish,0,GAME_OVER,98,37,2,385,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
890666145,GoFish,0,GAME_OVER,100,38,2,386,mcts-100,5.0,8.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
1569238478,GoFish,0,GAME_OVER,103,39,2,387,mcts-100,3.0,10.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-187469389,GoFish,0,GAME_OVER,101,34,2,388,mcts-100,8.0,5.0,OSLA,1,mcts-100,1,2,2,OSLA,OSLA,mcts-100,1
-42752577,GoFish,0,GAME_OVER,103,37,2,389,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-1337774010,GoFish,0,GAME_OVER,100,38,2,390,mcts-100,7.0,6.0,OSLA,1,mcts-100,1,2,2,OSLA,OSLA,mcts-100,1
-721901013,GoFish,0,GAME_OVER,99,36,2,391,mcts-100,7.0,6.0,OSLA,1,mcts-100,1,2,2,OSLA,OSLA,mcts-100,1
1992352636,GoFish,0,GAME_OVER,101,34,2,392,mcts-100,7.0,6.0,OSLA,1,mcts-100,1,2,2,OSLA,OSLA,mcts-100,1
-2117472527,GoFish,0,GAME_OVER,98,39,2,393,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-1821004186,GoFish,0,GAME_OVER,98,36,2,394,mcts-100,2.0,11.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
1026227815,GoFish,0,GAME_OVER,100,37,2,395,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-651141359,GoFish,0,GAME_OVER,103,38,2,396,mcts-100,5.0,8.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-906896864,GoFish,0,GAME_OVER,94,32,2,397,mcts-100,7.0,6.0,OSLA,1,mcts-100,1,2,2,OSLA,OSLA,mcts-100,1
1342710703,GoFish,0,GAME_OVER,99,36,2,398,mcts-100,5.0,8.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
2046903153,GoFish,0,GAME_OVER,99,36,2,399,mcts-100,5.0,8.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
-1086811407,GoFish,0,GAME_OVER,101,39,2,400,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
744610857,GoFish,0,GAME_OVER,96,33,2,401,mcts-100,4.0,9.0,OSLA,2,mcts-100,2,1,1,OSLA,OSLA,mcts-100,0
1160790037,GoFish,0,GAME_OVER,97,33,2,402,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-1498142046,GoFish,0,GAME_OVER,104,37,2,403,mcts-5000,6.0,7.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
-418802376,GoFish,0,GAME_OVER,97,37,2,404,mcts-5000,4.0,9.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
-2052236361,GoFish,0,GAME_OVER,104,36,2,405,mcts-5000,3.0,10.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
890666145,GoFish,0,GAME_OVER,98,38,2,406,mcts-5000,7.0,6.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
1569238478,GoFish,0,GAME_OVER,101,36,2,407,mcts-5000,9.0,4.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-187469389,GoFish,0,GAME_OVER,99,37,2,408,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-42752577,GoFish,0,GAME_OVER,97,37,2,409,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-1337774010,GoFish,0,GAME_OVER,102,36,2,410,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-721901013,GoFish,0,GAME_OVER,104,40,2,411,mcts-5000,5.0,8.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
1992352636,GoFish,0,GAME_OVER,99,36,2,412,mcts-5000,6.0,7.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
-2117472527,GoFish,0,GAME_OVER,103,35,2,413,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-1821004186,GoFish,0,GAME_OVER,104,37,2,414,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
1026227815,GoFish,0,GAME_OVER,97,37,2,415,mcts-5000,6.0,7.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
-651141359,GoFish,0,GAME_OVER,100,37,2,416,mcts-5000,7.0,6.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,104,39,2,417,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
1342710703,GoFish,0,GAME_OVER,105,37,2,418,mcts-5000,6.0,7.0,mcts-500,2,mcts-5000,2,1,1,mcts-500,mcts-500,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,104,35,2,419,mcts-5000,7.0,6.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
-1086811407,GoFish,0,GAME_OVER,98,36,2,420,mcts-5000,8.0,5.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
744610857,GoFish,0,GAME_OVER,102,37,2,421,mcts-5000,7.0,6.0,mcts-500,1,mcts-5000,1,2,2,mcts-500,mcts-500,mcts-5000,1
1160790037,GoFish,0,GAME_OVER,103,41,2,422,mcts-5000,5.0,8.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
-1498142046,GoFish,0,GAME_OVER,99,36,2,423,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-418802376,GoFish,0,GAME_OVER,105,35,2,424,mcts-5000,5.0,8.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
-2052236361,GoFish,0,GAME_OVER,102,37,2,425,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
890666145,GoFish,0,GAME_OVER,99,37,2,426,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
1569238478,GoFish,0,GAME_OVER,100,35,2,427,mcts-5000,6.0,7.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,102,34,2,428,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-42752577,GoFish,0,GAME_OVER,100,37,2,429,mcts-5000,6.0,7.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
-1337774010,GoFish,0,GAME_OVER,102,38,2,430,mcts-5000,8.0,5.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-721901013,GoFish,0,GAME_OVER,103,38,2,431,mcts-5000,8.0,5.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
1992352636,GoFish,0,GAME_OVER,99,36,2,432,mcts-5000,5.0,8.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
-2117472527,GoFish,0,GAME_OVER,103,36,2,433,mcts-5000,10.0,3.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-1821004186,GoFish,0,GAME_OVER,97,35,2,434,mcts-5000,6.0,7.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
1026227815,GoFish,0,GAME_OVER,96,36,2,435,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-651141359,GoFish,0,GAME_OVER,99,36,2,436,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,98,36,2,437,mcts-5000,7.0,6.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
1342710703,GoFish,0,GAME_OVER,99,34,2,438,mcts-5000,4.0,9.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,98,33,2,439,mcts-5000,8.0,5.0,mcts-1000,1,mcts-5000,1,2,2,mcts-1000,mcts-1000,mcts-5000,1
-1086811407,GoFish,0,GAME_OVER,102,38,2,440,mcts-5000,3.0,10.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
744610857,GoFish,0,GAME_OVER,101,35,2,441,mcts-5000,4.0,9.0,mcts-1000,2,mcts-5000,2,1,1,mcts-1000,mcts-1000,mcts-5000,0
1160790037,GoFish,0,GAME_OVER,100,35,2,442,mcts-5000,4.0,9.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-1498142046,GoFish,0,GAME_OVER,101,38,2,443,mcts-5000,9.0,4.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-418802376,GoFish,0,GAME_OVER,99,39,2,444,mcts-5000,5.0,8.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-2052236361,GoFish,0,GAME_OVER,104,38,2,445,mcts-5000,5.0,8.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
890666145,GoFish,0,GAME_OVER,103,38,2,446,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1569238478,GoFish,0,GAME_OVER,104,39,2,447,mcts-5000,5.0,8.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,97,38,2,448,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-42752577,GoFish,0,GAME_OVER,105,39,2,449,mcts-5000,4.0,9.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-1337774010,GoFish,0,GAME_OVER,105,38,2,450,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-721901013,GoFish,0,GAME_OVER,100,38,2,451,mcts-5000,9.0,4.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
1992352636,GoFish,0,GAME_OVER,97,37,2,452,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-2117472527,GoFish,0,GAME_OVER,97,36,2,453,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
-1821004186,GoFish,0,GAME_OVER,104,38,2,454,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1026227815,GoFish,0,GAME_OVER,96,32,2,455,mcts-5000,9.0,4.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-651141359,GoFish,0,GAME_OVER,100,37,2,456,mcts-5000,8.0,5.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,99,38,2,457,mcts-5000,6.0,7.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1342710703,GoFish,0,GAME_OVER,99,36,2,458,mcts-5000,2.0,11.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,100,39,2,459,mcts-5000,8.0,5.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
-1086811407,GoFish,0,GAME_OVER,99,34,2,460,mcts-5000,7.0,6.0,random,1,mcts-5000,1,2,2,random,random,mcts-5000,1
744610857,GoFish,0,GAME_OVER,104,38,2,461,mcts-5000,4.0,9.0,random,2,mcts-5000,2,1,1,random,random,mcts-5000,0
1160790037,GoFish,0,GAME_OVER,99,35,2,462,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-1498142046,GoFish,0,GAME_OVER,105,39,2,463,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-418802376,GoFish,0,GAME_OVER,94,35,2,464,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-2052236361,GoFish,0,GAME_OVER,101,37,2,465,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
890666145,GoFish,0,GAME_OVER,101,36,2,466,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1569238478,GoFish,0,GAME_OVER,100,38,2,467,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,100,38,2,468,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-42752577,GoFish,0,GAME_OVER,104,36,2,469,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-1337774010,GoFish,0,GAME_OVER,103,38,2,470,mcts-5000,5.0,8.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-721901013,GoFish,0,GAME_OVER,104,38,2,471,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1992352636,GoFish,0,GAME_OVER,102,39,2,472,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-2117472527,GoFish,0,GAME_OVER,99,40,2,473,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
-1821004186,GoFish,0,GAME_OVER,98,37,2,474,mcts-5000,6.0,7.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
1026227815,GoFish,0,GAME_OVER,97,38,2,475,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-651141359,GoFish,0,GAME_OVER,98,38,2,476,mcts-5000,9.0,4.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,99,36,2,477,mcts-5000,8.0,5.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1342710703,GoFish,0,GAME_OVER,104,39,2,478,mcts-5000,5.0,8.0,mcts-100,2,mcts-5000,2,1,1,mcts-100,mcts-100,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,98,35,2,479,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
-1086811407,GoFish,0,GAME_OVER,106,37,2,480,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
744610857,GoFish,0,GAME_OVER,103,35,2,481,mcts-5000,7.0,6.0,mcts-100,1,mcts-5000,1,2,2,mcts-100,mcts-100,mcts-5000,1
1160790037,GoFish,0,GAME_OVER,104,40,2,482,mcts-5000,7.0,6.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-1498142046,GoFish,0,GAME_OVER,101,36,2,483,mcts-5000,8.0,5.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-418802376,GoFish,0,GAME_OVER,96,35,2,484,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-2052236361,GoFish,0,GAME_OVER,103,35,2,485,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
890666145,GoFish,0,GAME_OVER,102,40,2,486,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1569238478,GoFish,0,GAME_OVER,101,36,2,487,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-187469389,GoFish,0,GAME_OVER,100,37,2,488,mcts-5000,4.0,9.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-42752577,GoFish,0,GAME_OVER,102,39,2,489,mcts-5000,8.0,5.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-1337774010,GoFish,0,GAME_OVER,104,40,2,490,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-721901013,GoFish,0,GAME_OVER,102,34,2,491,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1992352636,GoFish,0,GAME_OVER,98,36,2,492,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-2117472527,GoFish,0,GAME_OVER,101,35,2,493,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-1821004186,GoFish,0,GAME_OVER,103,35,2,494,mcts-5000,7.0,6.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
1026227815,GoFish,0,GAME_OVER,103,35,2,495,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-651141359,GoFish,0,GAME_OVER,101,40,2,496,mcts-5000,8.0,5.0,OSLA,1,mcts-5000,1,2,2,OSLA,OSLA,mcts-5000,1
-906896864,GoFish,0,GAME_OVER,99,38,2,497,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1342710703,GoFish,0,GAME_OVER,101,38,2,498,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
2046903153,GoFish,0,GAME_OVER,99,38,2,499,mcts-5000,5.0,8.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
-1086811407,GoFish,0,GAME_OVER,101,38,2,500,mcts-5000,3.0,10.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
744610857,GoFish,0,GAME_OVER,98,39,2,501,mcts-5000,6.0,7.0,OSLA,2,mcts-5000,2,1,1,OSLA,OSLA,mcts-5000,0
1160790037,GoFish,0,GAME_OVER,103,40,2,502,OSLA,8.0,5.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-1498142046,GoFish,0,GAME_OVER,99,39,2,503,OSLA,6.0,7.0,mcts-500,2,OSLA,2,1,1,mcts-500,mcts-500,OSLA,0
-418802376,GoFish,0,GAME_OVER,105,39,2,504,OSLA,7.0,6.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
-2052236361,GoFish,0,GAME_OVER,104,41,2,505,OSLA,9.0,4.0,mcts-500,1,OSLA,1,2,2,mcts-500,mcts-500,OSLA,1
