GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
-1170105035,SushiGo,3,GAME_OVER,83,0,3,101,2,RandomPlayer,2,3,3,1,RandomPlayer,1,Basic MCTS,RandomPlayer,39.0,27.0,53.0,RandomPlayer,Basic MCTS,RandomPlayer,RandomPlayer,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,82,0,3,102,1,RandomPlayer,1,3,3,2,OppAwareMCTS,2,OppAwareMCTS,RandomPlayer,49.0,36.0,41.0,OppAwareMCTS,OppAwareMCTS,OppAwareMCTS,RandomPlayer,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,103,1,RandomPlayer,1,3,3,2,OppAwareMCTS,2,Basic MCTS,RandomPlayer,62.0,33.0,40.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,RandomPlayer,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,82,0,3,104,1,RandomPlayer,1,3,3,2,OppAwareMCTS,2,Basic MCTS,RandomPlayer,52.0,36.0,45.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,RandomPlayer,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,86,0,3,105,1,RandomPlayer,1,2,2,3,OppAwareMCTS,3,RandomPlayer,RandomPlayer,71.0,42.0,39.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,RandomPlayer,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,106,2,RandomPlayer,2,3,3,1,OppAwareMCTS,1,OppAwareMCTS,RandomPlayer,48.0,33.0,66.0,OppAwareMCTS,OppAwareMCTS,OppAwareMCTS,RandomPlayer,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,107,3,RandomPlayer,3,2,2,1,OppAwareMCTS,1,Basic MCTS,RandomPlayer,32.0,36.0,46.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,RandomPlayer,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,108,1,RandomPlayer,1,3,3,2,OppAwareMCTS,2,Basic MCTS,RandomPlayer,63.0,46.0,52.0,OppAwareMCTS,Basic MCTS,OppAwareMCTS,RandomPlayer,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,85,0,3,109,1,RandomPlayer,1,3,3,2,OppAwareMCTS,2,RandomPlayer,RandomPlayer,59.0,39.0,41.0,OppAwareMCTS,RandomPlayer,OppAwareMCTS,RandomPlayer,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,110,1,RandomPlayer,1,3,3,2,Basic MCTS,2,OppAwareMCTS,RandomPlayer,55.0,38.0,49.0,Basic MCTS,OppAwareMCTS,Basic MCTS,RandomPlayer,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,111,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OppAwareMCTS,RandomPlayer,53.0,37.0,32.0,Basic MCTS,OppAwareMCTS,Basic MCTS,RandomPlayer,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,112,1,RandomPlayer,1,3,3,2,Basic MCTS,2,Basic MCTS,RandomPlayer,72.0,30.0,37.0,Basic MCTS,Basic MCTS,Basic MCTS,RandomPlayer,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,84,0,3,113,1,RandomPlayer,1,3,3,2,Basic MCTS,2,RandomPlayer,RandomPlayer,55.0,24.0,49.0,Basic MCTS,RandomPlayer,Basic MCTS,RandomPlayer,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,114,1,RandomPlayer,1,2,2,3,Basic MCTS,3,OppAwareMCTS,RandomPlayer,56.0,36.0,36.0,Basic MCTS,OppAwareMCTS,Basic MCTS,RandomPlayer,OppAwareMCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,115,2,RandomPlayer,2,3,3,1,Basic MCTS,1,OppAwareMCTS,RandomPlayer,51.0,33.0,59.0,Basic MCTS,OppAwareMCTS,Basic MCTS,RandomPlayer,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,84,0,3,116,1,RandomPlayer,1,3,3,2,Basic MCTS,2,Basic MCTS,RandomPlayer,62.0,38.0,45.0,Basic MCTS,Basic MCTS,Basic MCTS,RandomPlayer,Basic MCTS,1
-1170105035,SushiGo,3,GAME_OVER,83,0,3,117,1,RandomPlayer,1,2,2,3,Basic MCTS,3,RandomPlayer,RandomPlayer,79.0,43.0,38.0,Basic MCTS,RandomPlayer,Basic MCTS,RandomPlayer,RandomPlayer,1
-1170105035,SushiGo,3,GAME_OVER,82,0,3,118,2,RandomPlayer,2,3,3,1,RandomPlayer,1,OppAwareMCTS,RandomPlayer,41.0,30.0,68.0,RandomPlayer,OppAwareMCTS,RandomPlayer,RandomPlayer,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,85,0,3,119,3,RandomPlayer,3,2,2,1,RandomPlayer,1,OppAwareMCTS,RandomPlayer,39.0,43.0,55.0,RandomPlayer,OppAwareMCTS,RandomPlayer,RandomPlayer,OppAwareMCTS,2
-1170105035,SushiGo,3,GAME_OVER,83,0,3,120,2,RandomPlayer,2,2,2,1,RandomPlayer,1,Basic MCTS,RandomPlayer,34.0,34.0,72.0,RandomPlayer,Basic MCTS,RandomPlayer,RandomPlayer,Basic MCTS,2
-1170105035,SushiGo,3,GAME_OVER,85,0,3,121,3,RandomPlayer,3,2,2,1,RandomPlayer,1,Basic MCTS,RandomPlayer,24.0,49.0,61.0,RandomPlayer,Basic MCTS,RandomPlayer,RandomPlayer,Basic MCTS,2
